ed,candidacy_id,name,first_choice,final_round,is_major
28017,218491,Dianne Morales,3,0,True
28017,221183,Shaun Donovan,4,0,True
28018,217796,Andrew Yang,51,0,True
28018,217572,Eric L. Adams,28,37,True
28018,217605,Scott M. Stringer,9,0,True
28018,219978,Kathryn A. Garcia,36,91,True
28018,219469,Maya D. Wiley,29,0,True
28018,218127,Raymond J. McGuire,1,0,True
28018,221458,Isaac Wright Jr.,1,0,False
28018,217654,Aaron S. Foldenauer,1,0,False
28018,218491,Dianne Morales,3,0,True
28018,221183,Shaun Donovan,2,0,True
28019,217796,Andrew Yang,48,0,True
28019,217572,Eric L. Adams,34,55,True
28019,217605,Scott M. Stringer,11,0,True
28019,218117,Paperboy Love Prince,2,0,False
28019,219978,Kathryn A. Garcia,73,149,True
28019,219469,Maya D. Wiley,38,0,True
28019,218127,Raymond J. McGuire,7,0,True
28019,218491,Dianne Morales,4,0,True
28019,221183,Shaun Donovan,8,0,True
28020,217796,Andrew Yang,33,0,True
28020,217605,Scott M. Stringer,12,0,True
28020,218117,Paperboy Love Prince,1,0,False
28020,219978,Kathryn A. Garcia,79,142,True
28020,219469,Maya D. Wiley,46,0,True
28020,218127,Raymond J. McGuire,8,0,True
28020,221141,Art Chang,3,0,False
28020,217572,Eric L. Adams,40,63,True
28020,217654,Aaron S. Foldenauer,1,0,False
28020,218491,Dianne Morales,1,0,True
28020,221183,Shaun Donovan,5,0,True
28021,217796,Andrew Yang,55,0,True
28021,217572,Eric L. Adams,32,50,True
28021,217605,Scott M. Stringer,13,0,True
28021,219978,Kathryn A. Garcia,75,143,True
28021,219469,Maya D. Wiley,33,0,True
28021,218127,Raymond J. McGuire,1,0,True
28021,221141,Art Chang,1,0,False
28021,218491,Dianne Morales,5,0,True
28021,221183,Shaun Donovan,6,0,True
28022,217796,Andrew Yang,64,0,True
28022,217572,Eric L. Adams,36,70,True
28022,217605,Scott M. Stringer,26,0,True
28022,219978,Kathryn A. Garcia,128,249,True
28022,219469,Maya D. Wiley,65,0,True
28022,218127,Raymond J. McGuire,9,0,True
28022,217654,Aaron S. Foldenauer,1,0,False
28022,218491,Dianne Morales,12,0,True
28022,221183,Shaun Donovan,9,0,True
28023,217796,Andrew Yang,37,0,True
28023,217605,Scott M. Stringer,23,0,True
28023,219978,Kathryn A. Garcia,123,202,True
28023,219469,Maya D. Wiley,51,0,True
28023,218127,Raymond J. McGuire,7,0,True
28023,221141,Art Chang,4,0,False
28023,217572,Eric L. Adams,41,70,True
28023,218922,Joycelyn Taylor,2,0,False
28023,217654,Aaron S. Foldenauer,1,0,False
28023,218491,Dianne Morales,9,0,True
28023,221183,Shaun Donovan,10,0,True
28024,217572,Eric L. Adams,42,54,True
28024,217796,Andrew Yang,42,0,True
28024,217605,Scott M. Stringer,15,0,True
28024,218117,Paperboy Love Prince,1,0,False
28024,219978,Kathryn A. Garcia,79,139,True
28024,219469,Maya D. Wiley,34,0,True
28024,218127,Raymond J. McGuire,5,0,True
28024,218491,Dianne Morales,1,0,True
28024,221183,Shaun Donovan,1,0,True
28025,217796,Andrew Yang,33,0,True
28025,217605,Scott M. Stringer,20,0,True
28025,218117,Paperboy Love Prince,1,0,False
28025,219978,Kathryn A. Garcia,61,123,True
28025,219469,Maya D. Wiley,65,0,True
28025,218127,Raymond J. McGuire,4,0,True
28025,221141,Art Chang,3,0,False
28025,217572,Eric L. Adams,46,74,True
28025,217654,Aaron S. Foldenauer,1,0,False
28025,218491,Dianne Morales,2,0,True
28025,221183,Shaun Donovan,7,0,True
28026,217796,Andrew Yang,24,0,True
28026,217572,Eric L. Adams,16,34,True
28026,217605,Scott M. Stringer,12,0,True
28026,219978,Kathryn A. Garcia,34,78,True
28026,219469,Maya D. Wiley,31,0,True
