ed,ballots,first_choice_total,final_round_active,first_winner_id,first_winner,first_winner_pct,final_winner_id,final_winner,final_winner_pct
23037,869,869,869,0,Andrew M. Cuomo,45.914844649021866,0,Andrew M. Cuomo,45.914844649021866
23038,727,727,727,0,Andrew M. Cuomo,55.29573590096286,0,Andrew M. Cuomo,55.29573590096286
23039,45,45,45,0,Zohran Kwame Mamdani,57.77777777777777,0,Zohran Kwame Mamdani,57.77777777777777
23040,405,405,405,0,Zohran Kwame Mamdani,51.358024691358025,0,Zohran Kwame Mamdani,51.358024691358025
23041,543,543,543,0,Andrew M. Cuomo,46.224677716390424,0,Andrew M. Cuomo,46.224677716390424
23042,382,382,382,0,Andrew M. Cuomo,42.14659685863874,0,Andrew M. Cuomo,42.14659685863874
23043,21,21,21,0,Zohran Kwame Mamdani,66.66666666666666,0,Zohran Kwame Mamdani,66.66666666666666
23044,989,989,989,0,Andrew M. Cuomo,55.00505561172901,0,Andrew M. Cuomo,55.00505561172901
23045,614,614,614,0,Andrew M. Cuomo,56.188925081433226,0,Andrew M. Cuomo,56.188925081433226
23046,818,818,818,0,Zohran Kwame Mamdani,47.43276283618582,0,Zohran Kwame Mamdani,47.43276283618582
23047,566,566,566,0,Andrew M. Cuomo,43.639575971731446,0,Andrew M. Cuomo,43.639575971731446
23048,660,660,660,0,Andrew M. Cuomo,45.60606060606061,0,Andrew M. Cuomo,45.60606060606061
23049,701,701,701,0,Andrew M. Cuomo,46.219686162624825,0,Andrew M. Cuomo,46.219686162624825
23050,322,322,322,0,Zohran Kwame Mamdani,49.68944099378882,0,Zohran Kwame Mamdani,49.68944099378882
23051,453,453,453,0,Zohran Kwame Mamdani,49.88962472406181,0,Zohran Kwame Mamdani,49.88962472406181
23052,302,302,302,0,Zohran Kwame Mamdani,58.609271523178805,0,Zohran Kwame Mamdani,58.609271523178805
23053,695,695,695,0,Zohran Kwame Mamdani,73.9568345323741,0,Zohran Kwame Mamdani,73.9568345323741
23054,635,635,635,0,Zohran Kwame Mamdani,71.18110236220473,0,Zohran Kwame Mamdani,71.18110236220473
23055,226,226,226,0,Zohran Kwame Mamdani,59.29203539823009,0,Zohran Kwame Mamdani,59.29203539823009
23056,236,236,236,0,Zohran Kwame Mamdani,50.42372881355932,0,Zohran Kwame Mamdani,50.42372881355932
23057,306,306,306,0,Zohran Kwame Mamdani,52.94117647058824,0,Zohran Kwame Mamdani,52.94117647058824
23058,455,455,455,0,Andrew M. Cuomo,50.10989010989011,0,Andrew M. Cuomo,50.10989010989011
23059,397,397,397,0,Andrew M. Cuomo,64.23173803526448,0,Andrew M. Cuomo,64.23173803526448
23060,496,496,496,0,Andrew M. Cuomo,40.92741935483871,0,Andrew M. Cuomo,40.92741935483871
23062,599,599,599,0,Zohran Kwame Mamdani,48.24707846410685,0,Zohran Kwame Mamdani,48.24707846410685
23063,293,293,293,0,Zohran Kwame Mamdani,52.218430034129696,0,Zohran Kwame Mamdani,52.218430034129696
23064,127,127,127,0,Zohran Kwame Mamdani,55.118110236220474,0,Zohran Kwame Mamdani,55.118110236220474
23065,372,372,372,0,Zohran Kwame Mamdani,57.795698924731184,0,Zohran Kwame Mamdani,57.795698924731184
23066,380,380,380,0,Andrew M. Cuomo,53.421052631578945,0,Andrew M. Cuomo,53.421052631578945
23068,0,0,0,0,,0.0,0,,0.0
23070,0,0,0,0,,0.0,0,,0.0
23072,0,0,0,0,,0.0,0,,0.0
23073,0,0,0,0,,0.0,0,,0.0
23074,0,0,0,0,,0.0,0,,0.0
24001,158,158,158,0,Zohran Kwame Mamdani,62.0253164556962,0,Zohran Kwame Mamdani,62.0253164556962
24002,227,227,227,0,Zohran Kwame Mamdani,51.98237885462555,0,Zohran Kwame Mamdani,51.98237885462555
24003,509,509,509,0,Zohran Kwame Mamdani,59.13555992141454,0,Zohran Kwame Mamdani,59.13555992141454
24004,374,374,374,0,Zohran Kwame Mamdani,59.893048128342244,0,Zohran Kwame Mamdani,59.893048128342244
24005,334,334,334,0,Zohran Kwame Mamdani,52.69461077844312,0,Zohran Kwame Mamdani,52.69461077844312
24006,478,478,478,0,Zohran Kwame Mamdani,57.11297071129707,0,Zohran Kwame Mamdani,57.11297071129707
24007,355,355,355,0,Zohran Kwame Mamdani,57.183098591549296,0,Zohran Kwame Mamdani,57.183098591549296
24008,496,496,496,0,Zohran Kwame Mamdani,60.88709677419355,0,Zohran Kwame Mamdani,60.88709677419355
24009,281,281,281,0,Zohran Kwame Mamdani,60.14234875444839,0,Zohran Kwame Mamdani,60.14234875444839
24010,418,418,418,0,Zohran Kwame Mamdani,59.09090909090909,0,Zohran Kwame Mamdani,59.09090909090909
24011,362,362,362,0,Zohran Kwame Mamdani,60.22099447513812,0,Zohran Kwame Mamdani,60.22099447513812
24012,352,352,352,0,Zohran Kwame Mamdani,67.04545454545455,0,Zohran Kwame Mamdani,67.04545454545455
24013,490,490,490,0,Zohran Kwame Mamdani,61.224489795918366,0,Zohran Kwame Mamdani,61.224489795918366
24014,474,474,474,0,Zohran Kwame Mamdani,54.85232067510548,0,Zohran Kwame Mamdani,54.85232067510548
24015,424,424,424,0,Zohran Kwame Mamdani,57.07547169811321,0,Zohran Kwame Mamdani,57.07547169811321
24016,235,235,235,0,Zohran Kwame Mamdani,55.74468085106383,0,Zohran Kwame Mamdani,55.74468085106383
24017,111,111,111,0,Zohran Kwame Mamdani,79.27927927927928,0,Zohran Kwame Mamdani,79.27927927927928
24018,301,301,301,0,Zohran Kwame Mamdani,57.475083056478404,0,Zohran Kwame Mamdani,57.475083056478404
24019,444,444,444,0,Zohran Kwame Mamdani,60.36036036036037,0,Zohran Kwame Mamdani,60.36036036036037
24020,133,133,133,0,Zohran Kwame Mamdani,52.63157894736842,0,Zohran Kwame Mamdani,52.63157894736842
24021,410,410,410,0,Andrew M. Cuomo,49.51219512195122,0,Andrew M. Cuomo,49.51219512195122
24022,77,77,77,0,Andrew M. Cuomo,62.33766233766234,0,Andrew M. Cuomo,62.33766233766234
24023,298,298,298,0,Zohran Kwame Mamdani,56.375838926174495,0,Zohran Kwame Mamdani,56.375838926174495
24024,391,391,391,0,Andrew M. Cuomo,52.94117647058824,0,Andrew M. Cuomo,52.94117647058824
24025,179,179,179,0,Zohran Kwame Mamdani,44.6927374301676,0,Zohran Kwame Mamdani,44.6927374301676
24026,311,311,311,0,Zohran Kwame Mamdani,57.234726688102896,0,Zohran Kwame Mamdani,57.234726688102896
24027,325,325,325,0,Zohran Kwame Mamdani,78.15384615384615,0,Zohran Kwame Mamdani,78.15384615384615
24028,336,336,336,0,Zohran Kwame Mamdani,47.32142857142857,0,Zohran Kwame Mamdani,47.32142857142857
24029,468,468,468,0,Zohran Kwame Mamdani,58.54700854700855,0,Zohran Kwame Mamdani,58.54700854700855
24030,450,450,450,0,Zohran Kwame Mamdani,50.44444444444445,0,Zohran Kwame Mamdani,50.44444444444445
24031,611,611,611,0,Zohran Kwame Mamdani,49.09983633387889,0,Zohran Kwame Mamdani,49.09983633387889
24032,437,437,437,0,Zohran Kwame Mamdani,61.098398169336384,0,Zohran Kwame Mamdani,61.098398169336384
24033,38,38,38,0,Andrew M. Cuomo,73.68421052631578,0,Andrew M. Cuomo,73.68421052631578
24034,202,202,202,0,Zohran Kwame Mamdani,66.33663366336634,0,Zohran Kwame Mamdani,66.33663366336634
24035,256,256,256,0,Zohran Kwame Mamdani,67.96875,0,Zohran Kwame Mamdani,67.96875
24036,586,586,586,0,Zohran Kwame Mamdani,63.13993174061433,0,Zohran Kwame Mamdani,63.13993174061433
24037,289,289,289,0,Zohran Kwame Mamdani,74.39446366782006,0,Zohran Kwame Mamdani,74.39446366782006
24038,805,805,805,0,Zohran Kwame Mamdani,64.59627329192547,0,Zohran Kwame Mamdani,64.59627329192547
24039,553,553,553,0,Zohran Kwame Mamdani,48.64376130198915,0,Zohran Kwame Mamdani,48.64376130198915
24040,377,377,377,0,Zohran Kwame Mamdani,62.864721485411145,0,Zohran Kwame Mamdani,62.864721485411145
24041,400,400,400,0,Zohran Kwame Mamdani,67.5,0,Zohran Kwame Mamdani,67.5
24042,427,427,427,0,Zohran Kwame Mamdani,77.28337236533957,0,Zohran Kwame Mamdani,77.28337236533957
24043,688,688,688,0,Zohran Kwame Mamdani,67.44186046511628,0,Zohran Kwame Mamdani,67.44186046511628
24044,414,414,414,0,Zohran Kwame Mamdani,88.16425120772948,0,Zohran Kwame Mamdani,88.16425120772948
24045,127,127,127,0,Zohran Kwame Mamdani,59.84251968503938,0,Zohran Kwame Mamdani,59.84251968503938
24046,690,690,690,0,Zohran Kwame Mamdani,64.4927536231884,0,Zohran Kwame Mamdani,64.4927536231884
24047,630,630,630,0,Zohran Kwame Mamdani,55.714285714285715,0,Zohran Kwame Mamdani,55.714285714285715
24048,594,594,594,0,Zohran Kwame Mamdani,54.71380471380471,0,Zohran Kwame Mamdani,54.71380471380471
24049,141,141,141,0,Zohran Kwame Mamdani,67.37588652482269,0,Zohran Kwame Mamdani,67.37588652482269
24050,338,338,338,0,Andrew M. Cuomo,87.27810650887574,0,Andrew M. Cuomo,87.27810650887574
24051,862,862,862,0,Andrew M. Cuomo,53.82830626450116,0,Andrew M. Cuomo,53.82830626450116
24052,804,804,804,0,Zohran Kwame Mamdani,49.37810945273632,0,Zohran Kwame Mamdani,49.37810945273632
24053,743,743,743,0,Zohran Kwame Mamdani,48.99057873485868,0,Zohran Kwame Mamdani,48.99057873485868
24054,116,116,116,0,Zohran Kwame Mamdani,59.48275862068966,0,Zohran Kwame Mamdani,59.48275862068966
24055,406,406,406,0,Zohran Kwame Mamdani,56.15763546798029,0,Zohran Kwame Mamdani,56.15763546798029
24056,639,639,639,0,Andrew M. Cuomo,44.60093896713615,0,Andrew M. Cuomo,44.60093896713615
24057,498,498,498,0,Zohran Kwame Mamdani,48.59437751004016,0,Zohran Kwame Mamdani,48.59437751004016
24058,804,804,804,0,Andrew M. Cuomo,70.39800995024875,0,Andrew M. Cuomo,70.39800995024875
24059,695,695,695,0,Andrew M. Cuomo,69.49640287769783,0,Andrew M. Cuomo,69.49640287769783
24060,1021,1021,1021,0,Andrew M. Cuomo,62.58570029382958,0,Andrew M. Cuomo,62.58570029382958
24061,830,830,830,0,Andrew M. Cuomo,54.93975903614457,0,Andrew M. Cuomo,54.93975903614457
24062,885,885,885,0,Andrew M. Cuomo,63.84180790960452,0,Andrew M. Cuomo,63.84180790960452
24063,391,391,391,0,Andrew M. Cuomo,54.21994884910486,0,Andrew M. Cuomo,54.21994884910486
24064,711,711,711,0,Andrew M. Cuomo,55.55555555555556,0,Andrew M. Cuomo,55.55555555555556
24065,863,863,863,0,Zohran Kwame Mamdani,76.24565469293162,0,Zohran Kwame Mamdani,76.24565469293162
25001,839,839,839,0,Zohran Kwame Mamdani,48.51013110846246,0,Zohran Kwame Mamdani,48.51013110846246
25002,753,753,753,0,Zohran Kwame Mamdani,46.87915006640107,0,Zohran Kwame Mamdani,46.87915006640107
25003,205,205,205,0,Andrew M. Cuomo,67.31707317073172,0,Andrew M. Cuomo,67.31707317073172
25004,351,351,351,0,Zohran Kwame Mamdani,48.148148148148145,0,Zohran Kwame Mamdani,48.148148148148145
25005,778,778,778,0,Zohran Kwame Mamdani,47.30077120822622,0,Zohran Kwame Mamdani,47.30077120822622
25006,558,558,558,0,Andrew M. Cuomo,51.792114695340494,0,Andrew M. Cuomo,51.792114695340494
25007,102,102,102,0,Andrew M. Cuomo,59.80392156862745,0,Andrew M. Cuomo,59.80392156862745
25008,49,49,49,0,Andrew M. Cuomo,44.89795918367347,0,Andrew M. Cuomo,44.89795918367347
25009,667,667,667,0,Andrew M. Cuomo,63.8680659670165,0,Andrew M. Cuomo,63.8680659670165
25010,134,134,134,0,Andrew M. Cuomo,52.98507462686567,0,Andrew M. Cuomo,52.98507462686567
25011,658,658,658,0,Andrew M. Cuomo,77.35562310030394,0,Andrew M. Cuomo,77.35562310030394
25012,944,944,944,0,Andrew M. Cuomo,72.13983050847457,0,Andrew M. Cuomo,72.13983050847457
25013,809,809,809,0,Andrew M. Cuomo,66.87268232385661,0,Andrew M. Cuomo,66.87268232385661
25014,698,698,698,0,Andrew M. Cuomo,68.33810888252148,0,Andrew M. Cuomo,68.33810888252148
25015,519,519,519,0,Andrew M. Cuomo,63.969171483622354,0,Andrew M. Cuomo,63.969171483622354
25016,658,658,658,0,Andrew M. Cuomo,73.40425531914893,0,Andrew M. Cuomo,73.40425531914893
25017,782,782,782,0,Andrew M. Cuomo,68.79795396419436,0,Andrew M. Cuomo,68.79795396419436
25018,744,744,744,0,Andrew M. Cuomo,48.52150537634409,0,Andrew M. Cuomo,48.52150537634409
25019,721,721,721,0,Zohran Kwame Mamdani,53.12066574202496,0,Zohran Kwame Mamdani,53.12066574202496
25020,656,656,656,0,Zohran Kwame Mamdani,54.11585365853659,0,Zohran Kwame Mamdani,54.11585365853659
25021,512,512,512,0,Zohran Kwame Mamdani,44.53125,0,Zohran Kwame Mamdani,44.53125
25022,543,543,543,0,Andrew M. Cuomo,49.355432780847146,0,Andrew M. Cuomo,49.355432780847146
25023,394,394,394,0,Andrew M. Cuomo,59.390862944162436,0,Andrew M. Cuomo,59.390862944162436
25024,454,454,454,0,Andrew M. Cuomo,54.18502202643172,0,Andrew M. Cuomo,54.18502202643172
25025,738,738,738,0,Andrew M. Cuomo,53.116531165311656,0,Andrew M. Cuomo,53.116531165311656
25026,725,725,725,0,Andrew M. Cuomo,57.793103448275865,0,Andrew M. Cuomo,57.793103448275865
25027,652,652,652,0,Andrew M. Cuomo,53.68098159509203,0,Andrew M. Cuomo,53.68098159509203
25028,539,539,539,0,Andrew M. Cuomo,46.01113172541744,0,Andrew M. Cuomo,46.01113172541744
25029,695,695,695,0,Andrew M. Cuomo,58.70503597122302,0,Andrew M. Cuomo,58.70503597122302
25030,582,582,582,0,Andrew M. Cuomo,59.79381443298969,0,Andrew M. Cuomo,59.79381443298969
25031,604,604,604,0,Andrew M. Cuomo,54.966887417218544,0,Andrew M. Cuomo,54.966887417218544
25032,518,518,518,0,Andrew M. Cuomo,60.231660231660236,0,Andrew M. Cuomo,60.231660231660236
25033,711,711,711,0,Andrew M. Cuomo,55.69620253164557,0,Andrew M. Cuomo,55.69620253164557
25034,656,656,656,0,Andrew M. Cuomo,59.90853658536586,0,Andrew M. Cuomo,59.90853658536586
25035,512,512,512,0,Andrew M. Cuomo,48.6328125,0,Andrew M. Cuomo,48.6328125
25036,508,508,508,0,Andrew M. Cuomo,47.44094488188976,0,Andrew M. Cuomo,47.44094488188976
25037,410,410,410,0,Andrew M. Cuomo,52.926829268292686,0,Andrew M. Cuomo,52.926829268292686
25038,420,420,420,0,Andrew M. Cuomo,57.38095238095238,0,Andrew M. Cuomo,57.38095238095238
25039,433,433,433,0,Andrew M. Cuomo,51.27020785219399,0,Andrew M. Cuomo,51.27020785219399
25040,483,483,483,0,Andrew M. Cuomo,44.72049689440994,0,Andrew M. Cuomo,44.72049689440994
25041,320,320,320,0,Andrew M. Cuomo,48.75,0,Andrew M. Cuomo,48.75
25042,485,485,485,0,Zohran Kwame Mamdani,46.597938144329895,0,Zohran Kwame Mamdani,46.597938144329895
25043,486,486,486,0,Andrew M. Cuomo,49.58847736625515,0,Andrew M. Cuomo,49.58847736625515
25044,491,491,491,0,Andrew M. Cuomo,46.84317718940937,0,Andrew M. Cuomo,46.84317718940937
25045,499,499,499,0,Andrew M. Cuomo,51.503006012024045,0,Andrew M. Cuomo,51.503006012024045
25046,369,369,369,0,Andrew M. Cuomo,45.799457994579946,0,Andrew M. Cuomo,45.799457994579946
25047,253,253,253,0,Andrew M. Cuomo,47.03557312252965,0,Andrew M. Cuomo,47.03557312252965
25048,0,0,0,0,,0.0,0,,0.0
26001,288,288,288,0,Zohran Kwame Mamdani,55.55555555555556,0,Zohran Kwame Mamdani,55.55555555555556
26002,129,129,129,0,Zohran Kwame Mamdani,58.139534883720934,0,Zohran Kwame Mamdani,58.139534883720934
26003,164,164,164,0,Zohran Kwame Mamdani,62.80487804878049,0,Zohran Kwame Mamdani,62.80487804878049
26004,308,308,308,0,Zohran Kwame Mamdani,49.35064935064935,0,Zohran Kwame Mamdani,49.35064935064935
26005,19,19,19,0,Zohran Kwame Mamdani,42.10526315789473,0,Zohran Kwame Mamdani,42.10526315789473
26006,527,527,527,0,Andrew M. Cuomo,52.56166982922201,0,Andrew M. Cuomo,52.56166982922201
26007,726,726,726,0,Andrew M. Cuomo,46.83195592286501,0,Andrew M. Cuomo,46.83195592286501
26008,860,860,860,0,Andrew M. Cuomo,57.906976744186046,0,Andrew M. Cuomo,57.906976744186046
26009,376,376,376,0,Zohran Kwame Mamdani,53.98936170212766,0,Zohran Kwame Mamdani,53.98936170212766
26010,951,951,951,0,Andrew M. Cuomo,86.22502628811776,0,Andrew M. Cuomo,86.22502628811776
26011,553,553,553,0,Andrew M. Cuomo,85.17179023508137,0,Andrew M. Cuomo,85.17179023508137
26012,911,911,911,0,Andrew M. Cuomo,54.4456641053787,0,Andrew M. Cuomo,54.4456641053787
26013,841,841,841,0,Andrew M. Cuomo,45.422116527942926,0,Andrew M. Cuomo,45.422116527942926
26014,820,820,820,0,Zohran Kwame Mamdani,45.73170731707317,0,Zohran Kwame Mamdani,45.73170731707317
26015,870,870,870,0,Zohran Kwame Mamdani,47.58620689655172,0,Zohran Kwame Mamdani,47.58620689655172
26016,825,825,825,0,Andrew M. Cuomo,62.06060606060606,0,Andrew M. Cuomo,62.06060606060606
26017,894,894,894,0,Andrew M. Cuomo,60.514541387024614,0,Andrew M. Cuomo,60.514541387024614
26018,515,515,515,0,Andrew M. Cuomo,51.45631067961165,0,Andrew M. Cuomo,51.45631067961165
26019,326,326,326,0,Andrew M. Cuomo,60.122699386503065,0,Andrew M. Cuomo,60.122699386503065
26020,934,934,934,0,Andrew M. Cuomo,55.78158458244111,0,Andrew M. Cuomo,55.78158458244111
26021,869,869,869,0,Andrew M. Cuomo,63.86651323360184,0,Andrew M. Cuomo,63.86651323360184
26022,930,930,930,0,Andrew M. Cuomo,62.043010752688176,0,Andrew M. Cuomo,62.043010752688176
26023,762,762,762,0,Andrew M. Cuomo,51.70603674540683,0,Andrew M. Cuomo,51.70603674540683
26024,947,947,947,0,Andrew M. Cuomo,57.86694825765576,0,Andrew M. Cuomo,57.86694825765576
26025,568,568,568,0,Andrew M. Cuomo,58.80281690140845,0,Andrew M. Cuomo,58.80281690140845
26026,675,675,675,0,Andrew M. Cuomo,66.22222222222223,0,Andrew M. Cuomo,66.22222222222223
26027,139,139,139,0,Andrew M. Cuomo,60.431654676258994,0,Andrew M. Cuomo,60.431654676258994
26028,631,631,631,0,Andrew M. Cuomo,56.1014263074485,0,Andrew M. Cuomo,56.1014263074485
26029,446,446,446,0,Andrew M. Cuomo,59.64125560538116,0,Andrew M. Cuomo,59.64125560538116
26030,11,11,11,0,Andrew M. Cuomo,72.72727272727273,0,Andrew M. Cuomo,72.72727272727273
26031,728,728,728,0,Andrew M. Cuomo,56.31868131868132,0,Andrew M. Cuomo,56.31868131868132
26032,691,691,691,0,Andrew M. Cuomo,45.58610709117221,0,Andrew M. Cuomo,45.58610709117221
26033,826,826,826,0,Andrew M. Cuomo,49.75786924939467,0,Andrew M. Cuomo,49.75786924939467
26034,898,898,898,0,Andrew M. Cuomo,56.23608017817372,0,Andrew M. Cuomo,56.23608017817372
26035,535,535,535,0,Andrew M. Cuomo,52.149532710280376,0,Andrew M. Cuomo,52.149532710280376
26036,778,778,778,0,Andrew M. Cuomo,55.78406169665809,0,Andrew M. Cuomo,55.78406169665809
26037,615,615,615,0,Andrew M. Cuomo,60.65040650406503,0,Andrew M. Cuomo,60.65040650406503
26038,978,978,978,0,Andrew M. Cuomo,64.82617586912065,0,Andrew M. Cuomo,64.82617586912065
26039,481,481,481,0,Andrew M. Cuomo,61.33056133056133,0,Andrew M. Cuomo,61.33056133056133
26040,465,465,465,0,Andrew M. Cuomo,62.795698924731184,0,Andrew M. Cuomo,62.795698924731184
26041,906,906,906,0,Andrew M. Cuomo,65.23178807947019,0,Andrew M. Cuomo,65.23178807947019
26042,707,707,707,0,Andrew M. Cuomo,60.96181046676096,0,Andrew M. Cuomo,60.96181046676096
26043,853,853,853,0,Andrew M. Cuomo,61.31301289566237,0,Andrew M. Cuomo,61.31301289566237
26044,765,765,765,0,Andrew M. Cuomo,63.79084967320261,0,Andrew M. Cuomo,63.79084967320261
26045,978,978,978,0,Andrew M. Cuomo,63.70143149284253,0,Andrew M. Cuomo,63.70143149284253
26046,631,631,631,0,Andrew M. Cuomo,63.074484944532486,0,Andrew M. Cuomo,63.074484944532486
26047,620,620,620,0,Andrew M. Cuomo,51.935483870967744,0,Andrew M. Cuomo,51.935483870967744
26048,704,704,704,0,Andrew M. Cuomo,56.25,0,Andrew M. Cuomo,56.25
26049,644,644,644,0,Andrew M. Cuomo,57.7639751552795,0,Andrew M. Cuomo,57.7639751552795
26050,920,920,920,0,Andrew M. Cuomo,63.15217391304348,0,Andrew M. Cuomo,63.15217391304348
26051,360,360,360,0,Andrew M. Cuomo,54.44444444444444,0,Andrew M. Cuomo,54.44444444444444
26052,625,625,625,0,Andrew M. Cuomo,61.6,0,Andrew M. Cuomo,61.6
26053,655,655,655,0,Andrew M. Cuomo,54.045801526717554,0,Andrew M. Cuomo,54.045801526717554
26054,779,779,779,0,Andrew M. Cuomo,52.759948652118105,0,Andrew M. Cuomo,52.759948652118105
26055,876,876,876,0,Andrew M. Cuomo,50.91324200913242,0,Andrew M. Cuomo,50.91324200913242
26056,765,765,765,0,Andrew M. Cuomo,55.42483660130719,0,Andrew M. Cuomo,55.42483660130719
26057,732,732,732,0,Andrew M. Cuomo,49.59016393442623,0,Andrew M. Cuomo,49.59016393442623
26058,188,188,188,0,Andrew M. Cuomo,45.744680851063826,0,Andrew M. Cuomo,45.744680851063826
26059,757,757,757,0,Andrew M. Cuomo,53.6327608982827,0,Andrew M. Cuomo,53.6327608982827
26060,568,568,568,0,Andrew M. Cuomo,49.29577464788733,0,Andrew M. Cuomo,49.29577464788733
26061,667,667,667,0,Andrew M. Cuomo,43.32833583208396,0,Andrew M. Cuomo,43.32833583208396
26065,0,0,0,0,,0.0,0,,0.0
27001,304,304,304,0,Andrew M. Cuomo,44.73684210526316,0,Andrew M. Cuomo,44.73684210526316
27002,729,729,729,0,Zohran Kwame Mamdani,57.8875171467764,0,Zohran Kwame Mamdani,57.8875171467764
27003,912,912,912,0,Andrew M. Cuomo,51.31578947368421,0,Andrew M. Cuomo,51.31578947368421
27004,928,928,928,0,Andrew M. Cuomo,50.9698275862069,0,Andrew M. Cuomo,50.9698275862069
27005,1054,1054,1054,0,Andrew M. Cuomo,57.3055028462998,0,Andrew M. Cuomo,57.3055028462998
27006,615,615,615,0,Andrew M. Cuomo,54.796747967479675,0,Andrew M. Cuomo,54.796747967479675
27007,263,263,263,0,Andrew M. Cuomo,82.12927756653993,0,Andrew M. Cuomo,82.12927756653993
27008,284,284,284,0,Andrew M. Cuomo,48.23943661971831,0,Andrew M. Cuomo,48.23943661971831
27009,522,522,522,0,Andrew M. Cuomo,66.28352490421456,0,Andrew M. Cuomo,66.28352490421456
27010,257,257,257,0,Zohran Kwame Mamdani,53.30739299610895,0,Zohran Kwame Mamdani,53.30739299610895
27011,224,224,224,0,Zohran Kwame Mamdani,47.767857142857146,0,Zohran Kwame Mamdani,47.767857142857146
27012,671,671,671,0,Andrew M. Cuomo,56.482861400894194,0,Andrew M. Cuomo,56.482861400894194
27013,568,568,568,0,Andrew M. Cuomo,47.7112676056338,0,Andrew M. Cuomo,47.7112676056338
27014,695,695,695,0,Andrew M. Cuomo,52.94964028776978,0,Andrew M. Cuomo,52.94964028776978
