ed,candidacy_id,name,first_choice,final_round,is_major
23042,7,Skiboky Stora,0,0,False
23042,8,Stacey H. Prussman,0,0,False
23042,9,William A. Pepitone,1,1,True
23043,1,Catherine Rojas,1,1,True
23043,2,Curtis A. Sliwa,34,34,True
23043,3,Eric L. Adams,63,63,True
23043,4,Fernando Mateo,0,0,False
23043,5,Quanda S. Francis,0,0,False
23043,6,Raja Michael Flores,1,1,False
23043,7,Skiboky Stora,0,0,False
23043,8,Stacey H. Prussman,0,0,False
23043,9,William A. Pepitone,1,1,True
23044,1,Catherine Rojas,1,1,True
23044,2,Curtis A. Sliwa,294,294,True
23044,3,Eric L. Adams,63,63,True
23044,4,Fernando Mateo,0,0,False
23044,5,Quanda S. Francis,0,0,False
23044,6,Raja Michael Flores,0,0,False
23044,7,Skiboky Stora,0,0,False
23044,8,Stacey H. Prussman,0,0,False
23044,9,William A. Pepitone,10,10,True
23045,1,Catherine Rojas,1,1,True
23045,2,Curtis A. Sliwa,425,425,True
23045,3,Eric L. Adams,90,90,True
23045,4,Fernando Mateo,0,0,False
23045,5,Quanda S. Francis,1,1,False
23045,6,Raja Michael Flores,0,0,False
23045,7,Skiboky Stora,0,0,False
23045,8,Stacey H. Prussman,1,1,False
23045,9,William A. Pepitone,26,26,True
23046,1,Catherine Rojas,0,0,True
23046,2,Curtis A. Sliwa,382,382,True
23046,3,Eric L. Adams,66,66,True
23046,4,Fernando Mateo,0,0,False
23046,5,Quanda S. Francis,1,1,False
23046,6,Raja Michael Flores,0,0,False
23046,7,Skiboky Stora,0,0,False
23046,8,Stacey H. Prussman,0,0,False
23046,9,William A. Pepitone,18,18,True
23047,1,Catherine Rojas,2,2,True
23047,2,Curtis A. Sliwa,279,279,True
23047,3,Eric L. Adams,45,45,True
23047,4,Fernando Mateo,0,0,False
23047,5,Quanda S. Francis,0,0,False
23047,6,Raja Michael Flores,0,0,False
23047,7,Skiboky Stora,0,0,False
23047,8,Stacey H. Prussman,0,0,False
23047,9,William A. Pepitone,8,8,True
23048,1,Catherine Rojas,0,0,True
23048,2,Curtis A. Sliwa,233,233,True
23048,3,Eric L. Adams,52,52,True
23048,4,Fernando Mateo,1,1,False
23048,5,Quanda S. Francis,0,0,False
23048,6,Raja Michael Flores,0,0,False
23048,7,Skiboky Stora,0,0,False
23048,8,Stacey H. Prussman,1,1,False
23048,9,William A. Pepitone,17,17,True
23049,1,Catherine Rojas,3,3,True
23049,2,Curtis A. Sliwa,444,444,True
23049,3,Eric L. Adams,67,67,True
23049,4,Fernando Mateo,0,0,False
23049,5,Quanda S. Francis,0,0,False
23049,6,Raja Michael Flores,0,0,False
23049,7,Skiboky Stora,0,0,False
23049,8,Stacey H. Prussman,2,2,False
23049,9,William A. Pepitone,14,14,True
23050,1,Catherine Rojas,3,3,True
23050,2,Curtis A. Sliwa,316,316,True
23050,3,Eric L. Adams,88,88,True
23050,4,Fernando Mateo,3,3,False
23050,5,Quanda S. Francis,1,1,False
23050,6,Raja Michael Flores,1,1,False
23050,7,Skiboky Stora,1,1,False
23050,8,Stacey H. Prussman,0,0,False
23050,9,William A. Pepitone,13,13,True
23051,1,Catherine Rojas,1,1,True
23051,2,Curtis A. Sliwa,381,381,True
23051,3,Eric L. Adams,72,72,True
23051,4,Fernando Mateo,0,0,False
23051,5,Quanda S. Francis,1,1,False
23051,6,Raja Michael Flores,0,0,False
23051,7,Skiboky Stora,0,0,False
23051,8,Stacey H. Prussman,3,3,False
23051,9,William A. Pepitone,15,15,True
23052,1,Catherine Rojas,3,3,True
23052,2,Curtis A. Sliwa,366,366,True
23052,3,Eric L. Adams,97,97,True
23052,4,Fernando Mateo,0,0,False
23052,5,Quanda S. Francis,0,0,False
23052,6,Raja Michael Flores,0,0,False
23052,7,Skiboky Stora,0,0,False
23052,8,Stacey H. Prussman,0,0,False
23052,9,William A. Pepitone,13,13,True
23053,1,Catherine Rojas,1,1,True
23053,2,Curtis A. Sliwa,193,193,True
23053,3,Eric L. Adams,122,122,True
23053,4,Fernando Mateo,2,2,False
23053,5,Quanda S. Francis,1,1,False
23053,6,Raja Michael Flores,0,0,False
23053,7,Skiboky Stora,0,0,False
23053,8,Stacey H. Prussman,0,0,False
23053,9,William A. Pepitone,9,9,True
23054,1,Catherine Rojas,6,6,True
23054,2,Curtis A. Sliwa,174,174,True
23054,3,Eric L. Adams,90,90,True
23054,4,Fernando Mateo,0,0,False
23054,5,Quanda S. Francis,0,0,False
23054,6,Raja Michael Flores,0,0,False
23054,7,Skiboky Stora,0,0,False
23054,8,Stacey H. Prussman,1,1,False
23054,9,William A. Pepitone,6,6,True
23055,1,Catherine Rojas,5,5,True
23055,2,Curtis A. Sliwa,153,153,True
23055,3,Eric L. Adams,95,95,True
23055,4,Fernando Mateo,0,0,False
23055,5,Quanda S. Francis,0,0,False
23055,6,Raja Michael Flores,0,0,False
23055,7,Skiboky Stora,0,0,False
23055,8,Stacey H. Prussman,0,0,False
23055,9,William A. Pepitone,4,4,True
23056,1,Catherine Rojas,1,1,True
23056,2,Curtis A. Sliwa,91,91,True
23056,3,Eric L. Adams,103,103,True
23056,4,Fernando Mateo,0,0,False
23056,5,Quanda S. Francis,2,2,False
23056,6,Raja Michael Flores,0,0,False
23056,7,Skiboky Stora,0,0,False
23056,8,Stacey H. Prussman,1,1,False
23056,9,William A. Pepitone,3,3,True
23057,1,Catherine Rojas,6,6,True
23057,2,Curtis A. Sliwa,106,106,True
23057,3,Eric L. Adams,134,134,True
23057,4,Fernando Mateo,0,0,False
23057,5,Quanda S. Francis,0,0,False
23057,6,Raja Michael Flores,2,2,False
23057,7,Skiboky Stora,0,0,False
23057,8,Stacey H. Prussman,0,0,False
23057,9,William A. Pepitone,1,1,True
23058,1,Catherine Rojas,7,7,True
23058,2,Curtis A. Sliwa,137,137,True
23058,3,Eric L. Adams,138,138,True
23058,4,Fernando Mateo,3,3,False
23058,5,Quanda S. Francis,2,2,False
23058,6,Raja Michael Flores,0,0,False
23058,7,Skiboky Stora,0,0,False
23058,8,Stacey H. Prussman,1,1,False
23058,9,William A. Pepitone,5,5,True
23059,1,Catherine Rojas,1,1,True
23059,2,Curtis A. Sliwa,94,94,True
23059,3,Eric L. Adams,126,126,True
23059,4,Fernando Mateo,0,0,False
23059,5,Quanda S. Francis,0,0,False
23059,6,Raja Michael Flores,0,0,False
23059,7,Skiboky Stora,1,1,False
23059,8,Stacey H. Prussman,0,0,False
23059,9,William A. Pepitone,1,1,True
23060,1,Catherine Rojas,5,5,True
23060,2,Curtis A. Sliwa,104,104,True
23060,3,Eric L. Adams,119,119,True
23060,4,Fernando Mateo,0,0,False
23060,5,Quanda S. Francis,0,0,False
23060,6,Raja Michael Flores,2,2,False
23060,7,Skiboky Stora,0,0,False
23060,8,Stacey H. Prussman,0,0,False
23060,9,William A. Pepitone,0,0,True
23061,1,Catherine Rojas,2,2,True
23061,2,Curtis A. Sliwa,217,217,True
