ed,candidacy_id,name,first_choice,final_round,is_major
43025,2,Curtis A. Sliwa,15,15,True
43025,3,Eric L. Adams,3,3,False
43025,4,Irene Estrada,0,0,False
43025,5,Jim Walden,1,1,False
43025,6,Joseph Hernandez,0,0,False
43025,7,Zohran Kwame Mamdani,186,186,True
43026,1,Andrew M. Cuomo,501,501,True
43026,2,Curtis A. Sliwa,15,15,True
43026,3,Eric L. Adams,1,1,False
43026,4,Irene Estrada,1,1,False
43026,5,Jim Walden,0,0,False
43026,6,Joseph Hernandez,0,0,False
43026,7,Zohran Kwame Mamdani,55,55,True
43027,1,Andrew M. Cuomo,571,571,True
43027,2,Curtis A. Sliwa,17,17,True
43027,3,Eric L. Adams,2,2,False
43027,4,Irene Estrada,0,0,False
43027,5,Jim Walden,0,0,False
43027,6,Joseph Hernandez,0,0,False
43027,7,Zohran Kwame Mamdani,220,220,True
43028,1,Andrew M. Cuomo,458,458,True
43028,2,Curtis A. Sliwa,7,7,True
43028,3,Eric L. Adams,2,2,False
43028,4,Irene Estrada,0,0,False
43028,5,Jim Walden,0,0,False
43028,6,Joseph Hernandez,0,0,False
43028,7,Zohran Kwame Mamdani,59,59,True
43029,1,Andrew M. Cuomo,286,286,True
43029,2,Curtis A. Sliwa,12,12,True
43029,3,Eric L. Adams,1,1,False
43029,4,Irene Estrada,1,1,False
43029,5,Jim Walden,0,0,False
43029,6,Joseph Hernandez,0,0,False
43029,7,Zohran Kwame Mamdani,382,382,True
43030,1,Andrew M. Cuomo,350,350,True
43030,2,Curtis A. Sliwa,16,16,True
43030,3,Eric L. Adams,3,3,False
43030,4,Irene Estrada,0,0,False
43030,5,Jim Walden,0,0,False
43030,6,Joseph Hernandez,0,0,False
43030,7,Zohran Kwame Mamdani,513,513,True
43031,1,Andrew M. Cuomo,111,111,True
43031,2,Curtis A. Sliwa,3,3,True
43031,3,Eric L. Adams,5,5,False
43031,4,Irene Estrada,0,0,False
43031,5,Jim Walden,0,0,False
43031,6,Joseph Hernandez,0,0,False
43031,7,Zohran Kwame Mamdani,644,644,True
43032,1,Andrew M. Cuomo,125,125,True
43032,2,Curtis A. Sliwa,8,8,True
43032,3,Eric L. Adams,2,2,False
43032,4,Irene Estrada,0,0,False
43032,5,Jim Walden,1,1,False
43032,6,Joseph Hernandez,0,0,False
43032,7,Zohran Kwame Mamdani,468,468,True
43033,1,Andrew M. Cuomo,125,125,True
43033,2,Curtis A. Sliwa,18,18,True
43033,3,Eric L. Adams,2,2,False
43033,4,Irene Estrada,1,1,False
43033,5,Jim Walden,0,0,False
43033,6,Joseph Hernandez,2,2,False
43033,7,Zohran Kwame Mamdani,667,667,True
43034,1,Andrew M. Cuomo,271,271,True
43034,2,Curtis A. Sliwa,9,9,True
43034,3,Eric L. Adams,0,0,False
43034,4,Irene Estrada,0,0,False
43034,5,Jim Walden,0,0,False
43034,6,Joseph Hernandez,0,0,False
43034,7,Zohran Kwame Mamdani,430,430,True
43035,1,Andrew M. Cuomo,253,253,True
43035,2,Curtis A. Sliwa,11,11,True
43035,3,Eric L. Adams,2,2,False
43035,4,Irene Estrada,0,0,False
43035,5,Jim Walden,0,0,False
43035,6,Joseph Hernandez,2,2,False
43035,7,Zohran Kwame Mamdani,465,465,True
43036,1,Andrew M. Cuomo,106,106,True
43036,2,Curtis A. Sliwa,6,6,True
43036,3,Eric L. Adams,0,0,False
43036,4,Irene Estrada,1,1,False
43036,5,Jim Walden,1,1,False
43036,6,Joseph Hernandez,0,0,False
43036,7,Zohran Kwame Mamdani,562,562,True
43037,1,Andrew M. Cuomo,105,105,True
43037,2,Curtis A. Sliwa,7,7,True
43037,3,Eric L. Adams,3,3,False
43037,4,Irene Estrada,1,1,False
43037,5,Jim Walden,1,1,False
43037,6,Joseph Hernandez,0,0,False
43037,7,Zohran Kwame Mamdani,742,742,True
43038,1,Andrew M. Cuomo,121,121,True
43038,2,Curtis A. Sliwa,10,10,True
43038,3,Eric L. Adams,1,1,False
43038,4,Irene Estrada,3,3,False
43038,5,Jim Walden,1,1,False
43038,6,Joseph Hernandez,1,1,False
43038,7,Zohran Kwame Mamdani,618,618,True
43039,1,Andrew M. Cuomo,139,139,True
43039,2,Curtis A. Sliwa,12,12,True
43039,3,Eric L. Adams,0,0,False
43039,4,Irene Estrada,3,3,False
43039,5,Jim Walden,3,3,False
43039,6,Joseph Hernandez,0,0,False
43039,7,Zohran Kwame Mamdani,469,469,True
43040,1,Andrew M. Cuomo,125,125,True
43040,2,Curtis A. Sliwa,7,7,True
43040,3,Eric L. Adams,1,1,False
43040,4,Irene Estrada,0,0,False
43040,5,Jim Walden,1,1,False
43040,6,Joseph Hernandez,1,1,False
43040,7,Zohran Kwame Mamdani,523,523,True
43041,1,Andrew M. Cuomo,168,168,True
43041,2,Curtis A. Sliwa,9,9,True
43041,3,Eric L. Adams,2,2,False
43041,4,Irene Estrada,0,0,False
43041,5,Jim Walden,0,0,False
43041,6,Joseph Hernandez,0,0,False
43041,7,Zohran Kwame Mamdani,543,543,True
43042,1,Andrew M. Cuomo,88,88,True
43042,2,Curtis A. Sliwa,5,5,True
43042,3,Eric L. Adams,1,1,False
43042,4,Irene Estrada,0,0,False
43042,5,Jim Walden,0,0,False
43042,6,Joseph Hernandez,0,0,False
43042,7,Zohran Kwame Mamdani,591,591,True
43043,1,Andrew M. Cuomo,480,480,True
43043,2,Curtis A. Sliwa,14,14,True
43043,3,Eric L. Adams,8,8,False
43043,4,Irene Estrada,1,1,False
43043,5,Jim Walden,0,0,False
43043,6,Joseph Hernandez,0,0,False
43043,7,Zohran Kwame Mamdani,308,308,True
43044,1,Andrew M. Cuomo,363,363,True
43044,2,Curtis A. Sliwa,9,9,True
43044,3,Eric L. Adams,2,2,False
43044,4,Irene Estrada,1,1,False
43044,5,Jim Walden,0,0,False
43044,6,Joseph Hernandez,0,0,False
43044,7,Zohran Kwame Mamdani,251,251,True
43045,1,Andrew M. Cuomo,410,410,True
43045,2,Curtis A. Sliwa,11,11,True
43045,3,Eric L. Adams,3,3,False
43045,4,Irene Estrada,0,0,False
43045,5,Jim Walden,1,1,False
43045,6,Joseph Hernandez,1,1,False
43045,7,Zohran Kwame Mamdani,257,257,True
43046,1,Andrew M. Cuomo,346,346,True
43046,2,Curtis A. Sliwa,9,9,True
43046,3,Eric L. Adams,6,6,False
43046,4,Irene Estrada,1,1,False
43046,5,Jim Walden,0,0,False
43046,6,Joseph Hernandez,0,0,False
43046,7,Zohran Kwame Mamdani,236,236,True
43047,1,Andrew M. Cuomo,248,248,True
43047,2,Curtis A. Sliwa,12,12,True
43047,3,Eric L. Adams,4,4,False
43047,4,Irene Estrada,3,3,False
43047,5,Jim Walden,0,0,False
43047,6,Joseph Hernandez,0,0,False
43047,7,Zohran Kwame Mamdani,286,286,True
43048,1,Andrew M. Cuomo,33,33,True
43048,2,Curtis A. Sliwa,1,1,True
43048,3,Eric L. Adams,0,0,False
43048,4,Irene Estrada,0,0,False
43048,5,Jim Walden,0,0,False
43048,6,Joseph Hernandez,0,0,False
43048,7,Zohran Kwame Mamdani,46,46,True
43049,1,Andrew M. Cuomo,153,153,True
43049,2,Curtis A. Sliwa,5,5,True
43049,3,Eric L. Adams,2,2,False
43049,4,Irene Estrada,1,1,False
43049,5,Jim Walden,1,1,False
43049,6,Joseph Hernandez,0,0,False
43049,7,Zohran Kwame Mamdani,209,209,True
43050,1,Andrew M. Cuomo,118,118,True
43050,2,Curtis A. Sliwa,17,17,True
43050,3,Eric L. Adams,2,2,False
43050,4,Irene Estrada,2,2,False
43050,5,Jim Walden,0,0,False
43050,6,Joseph Hernandez,1,1,False
43050,7,Zohran Kwame Mamdani,195,195,True
43051,1,Andrew M. Cuomo,166,166,True
43051,2,Curtis A. Sliwa,10,10,True
43051,3,Eric L. Adams,3,3,False
43051,4,Irene Estrada,0,0,False
43051,5,Jim Walden,0,0,False
43051,6,Joseph Hernandez,0,0,False
43051,7,Zohran Kwame Mamdani,194,194,True
43052,1,Andrew M. Cuomo,185,185,True
43052,2,Curtis A. Sliwa,14,14,True
43052,3,Eric L. Adams,3,3,False
43052,4,Irene Estrada,0,0,False
43052,5,Jim Walden,1,1,False
43052,6,Joseph Hernandez,0,0,False
43052,7,Zohran Kwame Mamdani,313,313,True
43053,1,Andrew M. Cuomo,103,103,True
43053,2,Curtis A. Sliwa,13,13,True
43053,3,Eric L. Adams,0,0,False
43053,4,Irene Estrada,0,0,False
43053,5,Jim Walden,1,1,False
43053,6,Joseph Hernandez,0,0,False
43053,7,Zohran Kwame Mamdani,617,617,True
43054,1,Andrew M. Cuomo,124,124,True
43054,2,Curtis A. Sliwa,5,5,True
43054,3,Eric L. Adams,2,2,False
43054,4,Irene Estrada,1,1,False
43054,5,Jim Walden,0,0,False
43054,6,Joseph Hernandez,0,0,False
43054,7,Zohran Kwame Mamdani,649,649,True
43055,1,Andrew M. Cuomo,102,102,True
43055,2,Curtis A. Sliwa,6,6,True
43055,3,Eric L. Adams,0,0,False
43055,4,Irene Estrada,0,0,False
43055,5,Jim Walden,2,2,False
43055,6,Joseph Hernandez,1,1,False
43055,7,Zohran Kwame Mamdani,462,462,True
43056,1,Andrew M. Cuomo,109,109,True
43056,2,Curtis A. Sliwa,8,8,True
43056,3,Eric L. Adams,2,2,False
43056,4,Irene Estrada,0,0,False
43056,5,Jim Walden,0,0,False
43056,6,Joseph Hernandez,0,0,False
43056,7,Zohran Kwame Mamdani,668,668,True
43057,1,Andrew M. Cuomo,118,118,True
43057,2,Curtis A. Sliwa,8,8,True
43057,3,Eric L. Adams,1,1,False
43057,4,Irene Estrada,0,0,False
43057,5,Jim Walden,0,0,False
43057,6,Joseph Hernandez,0,0,False
43057,7,Zohran Kwame Mamdani,714,714,True
43058,1,Andrew M. Cuomo,116,116,True
43058,2,Curtis A. Sliwa,8,8,True
43058,3,Eric L. Adams,1,1,False
43058,4,Irene Estrada,0,0,False
43058,5,Jim Walden,0,0,False
43058,6,Joseph Hernandez,0,0,False
43058,7,Zohran Kwame Mamdani,634,634,True
43059,1,Andrew M. Cuomo,94,94,True
43059,2,Curtis A. Sliwa,12,12,True
43059,3,Eric L. Adams,0,0,False
43059,4,Irene Estrada,1,1,False
43059,5,Jim Walden,0,0,False
43059,6,Joseph Hernandez,0,0,False
43059,7,Zohran Kwame Mamdani,688,688,True
43060,1,Andrew M. Cuomo,90,90,True
43060,2,Curtis A. Sliwa,10,10,True
43060,3,Eric L. Adams,1,1,False
43060,4,Irene Estrada,0,0,False
43060,5,Jim Walden,0,0,False
43060,6,Joseph Hernandez,1,1,False
43060,7,Zohran Kwame Mamdani,568,568,True
43061,1,Andrew M. Cuomo,81,81,True
43061,2,Curtis A. Sliwa,9,9,True
43061,3,Eric L. Adams,7,7,False
43061,4,Irene Estrada,1,1,False
43061,5,Jim Walden,0,0,False
43061,6,Joseph Hernandez,1,1,False
43061,7,Zohran Kwame Mamdani,543,543,True
43062,1,Andrew M. Cuomo,78,78,True
43062,2,Curtis A. Sliwa,6,6,True
43062,3,Eric L. Adams,2,2,False
43062,4,Irene Estrada,1,1,False
43062,5,Jim Walden,1,1,False
43062,6,Joseph Hernandez,0,0,False
43062,7,Zohran Kwame Mamdani,329,329,True
43063,1,Andrew M. Cuomo,116,116,True
43063,2,Curtis A. Sliwa,9,9,True
43063,3,Eric L. Adams,0,0,False
43063,4,Irene Estrada,0,0,False
43063,5,Jim Walden,0,0,False
43063,6,Joseph Hernandez,0,0,False
43063,7,Zohran Kwame Mamdani,421,421,True
43064,1,Andrew M. Cuomo,137,137,True
43064,2,Curtis A. Sliwa,17,17,True
43064,3,Eric L. Adams,2,2,False
43064,4,Irene Estrada,1,1,False
43064,5,Jim Walden,2,2,False
43064,6,Joseph Hernandez,1,1,False
43064,7,Zohran Kwame Mamdani,603,603,True
43065,1,Andrew M. Cuomo,119,119,True
43065,2,Curtis A. Sliwa,5,5,True
43065,3,Eric L. Adams,2,2,False
43065,4,Irene Estrada,0,0,False
43065,5,Jim Walden,0,0,False
43065,6,Joseph Hernandez,2,2,False
43065,7,Zohran Kwame Mamdani,425,425,True
43066,1,Andrew M. Cuomo,151,151,True
43066,2,Curtis A. Sliwa,15,15,True
43066,3,Eric L. Adams,1,1,False
43066,4,Irene Estrada,2,2,False
43066,5,Jim Walden,0,0,False
43066,6,Joseph Hernandez,0,0,False
43066,7,Zohran Kwame Mamdani,466,466,True
43067,1,Andrew M. Cuomo,129,129,True
43067,2,Curtis A. Sliwa,10,10,True
43067,3,Eric L. Adams,4,4,False
43067,4,Irene Estrada,1,1,False
43067,5,Jim Walden,1,1,False
43067,6,Joseph Hernandez,0,0,False
43067,7,Zohran Kwame Mamdani,540,540,True
43068,1,Andrew M. Cuomo,62,62,True
43068,2,Curtis A. Sliwa,5,5,True
43068,3,Eric L. Adams,1,1,False
43068,4,Irene Estrada,0,0,False
43068,5,Jim Walden,0,0,False
43068,6,Joseph Hernandez,0,0,False
43068,7,Zohran Kwame Mamdani,154,154,True
44001,1,Andrew M. Cuomo,125,125,True
44001,2,Curtis A. Sliwa,9,9,True
44001,3,Eric L. Adams,3,3,False
44001,4,Irene Estrada,0,0,False
44001,5,Jim Walden,1,1,False
44001,6,Joseph Hernandez,0,0,False
44001,7,Zohran Kwame Mamdani,732,732,True
44002,1,Andrew M. Cuomo,223,223,True
44002,2,Curtis A. Sliwa,28,28,True
44002,3,Eric L. Adams,0,0,False
44002,4,Irene Estrada,1,1,False
44002,5,Jim Walden,0,0,False
44002,6,Joseph Hernandez,0,0,False
44002,7,Zohran Kwame Mamdani,609,609,True
44003,1,Andrew M. Cuomo,37,37,True
44003,2,Curtis A. Sliwa,6,6,True
44003,3,Eric L. Adams,0,0,False
44003,4,Irene Estrada,1,1,False
44003,5,Jim Walden,0,0,False
44003,6,Joseph Hernandez,0,0,False
44003,7,Zohran Kwame Mamdani,157,157,True
44004,1,Andrew M. Cuomo,107,107,True
44004,2,Curtis A. Sliwa,8,8,True
44004,3,Eric L. Adams,1,1,False
44004,4,Irene Estrada,0,0,False
44004,5,Jim Walden,1,1,False
44004,6,Joseph Hernandez,0,0,False
44004,7,Zohran Kwame Mamdani,557,557,True
44005,1,Andrew M. Cuomo,47,47,True
44005,2,Curtis A. Sliwa,4,4,True
44005,3,Eric L. Adams,2,2,False
44005,4,Irene Estrada,0,0,False
44005,5,Jim Walden,1,1,False
44005,6,Joseph Hernandez,1,1,False
44005,7,Zohran Kwame Mamdani,219,219,True
44006,1,Andrew M. Cuomo,119,119,True
44006,2,Curtis A. Sliwa,10,10,True
44006,3,Eric L. Adams,1,1,False
44006,4,Irene Estrada,0,0,False
44006,5,Jim Walden,0,0,False
44006,6,Joseph Hernandez,1,1,False
44006,7,Zohran Kwame Mamdani,585,585,True
44007,1,Andrew M. Cuomo,110,110,True
44007,2,Curtis A. Sliwa,9,9,True
44007,3,Eric L. Adams,2,2,False
44007,4,Irene Estrada,0,0,False
44007,5,Jim Walden,5,5,False
44007,6,Joseph Hernandez,0,0,False
44007,7,Zohran Kwame Mamdani,803,803,True
44008,1,Andrew M. Cuomo,105,105,True
44008,2,Curtis A. Sliwa,5,5,True
44008,3,Eric L. Adams,0,0,False
44008,4,Irene Estrada,0,0,False
44008,5,Jim Walden,1,1,False
44008,6,Joseph Hernandez,1,1,False
44008,7,Zohran Kwame Mamdani,687,687,True
44009,1,Andrew M. Cuomo,107,107,True
44009,2,Curtis A. Sliwa,9,9,True
44009,3,Eric L. Adams,1,1,False
44009,4,Irene Estrada,2,2,False
44009,5,Jim Walden,1,1,False
44009,6,Joseph Hernandez,0,0,False
44009,7,Zohran Kwame Mamdani,651,651,True
44010,1,Andrew M. Cuomo,59,59,True
44010,2,Curtis A. Sliwa,1,1,True
44010,3,Eric L. Adams,0,0,False
44010,4,Irene Estrada,0,0,False
44010,5,Jim Walden,1,1,False
44010,6,Joseph Hernandez,0,0,False
44010,7,Zohran Kwame Mamdani,477,477,True
44011,1,Andrew M. Cuomo,138,138,True
44011,2,Curtis A. Sliwa,15,15,True
44011,3,Eric L. Adams,2,2,False
44011,4,Irene Estrada,0,0,False
44011,5,Jim Walden,1,1,False
44011,6,Joseph Hernandez,0,0,False
44011,7,Zohran Kwame Mamdani,1110,1110,True
44012,1,Andrew M. Cuomo,63,63,True
44012,2,Curtis A. Sliwa,7,7,True
44012,3,Eric L. Adams,2,2,False
44012,4,Irene Estrada,1,1,False
44012,5,Jim Walden,0,0,False
44012,6,Joseph Hernandez,1,1,False
44012,7,Zohran Kwame Mamdani,566,566,True
44013,1,Andrew M. Cuomo,60,60,True
44013,2,Curtis A. Sliwa,3,3,True
44013,3,Eric L. Adams,0,0,False
44013,4,Irene Estrada,0,0,False
44013,5,Jim Walden,2,2,False
44013,6,Joseph Hernandez,0,0,False
44013,7,Zohran Kwame Mamdani,226,226,True
44014,1,Andrew M. Cuomo,103,103,True
44014,2,Curtis A. Sliwa,5,5,True
44014,3,Eric L. Adams,2,2,False
44014,4,Irene Estrada,0,0,False
44014,5,Jim Walden,0,0,False
44014,6,Joseph Hernandez,1,1,False
44014,7,Zohran Kwame Mamdani,528,528,True
44015,1,Andrew M. Cuomo,69,69,True
44015,2,Curtis A. Sliwa,7,7,True
44015,3,Eric L. Adams,0,0,False
44015,4,Irene Estrada,0,0,False
44015,5,Jim Walden,2,2,False
44015,6,Joseph Hernandez,0,0,False
44015,7,Zohran Kwame Mamdani,399,399,True
44016,1,Andrew M. Cuomo,107,107,True
44016,2,Curtis A. Sliwa,9,9,True
44016,3,Eric L. Adams,0,0,False
44016,4,Irene Estrada,0,0,False
44016,5,Jim Walden,3,3,False
44016,6,Joseph Hernandez,0,0,False
44016,7,Zohran Kwame Mamdani,512,512,True
44017,1,Andrew M. Cuomo,195,195,True
44017,2,Curtis A. Sliwa,17,17,True
44017,3,Eric L. Adams,1,1,False
44017,4,Irene Estrada,1,1,False
44017,5,Jim Walden,0,0,False
44017,6,Joseph Hernandez,0,0,False
44017,7,Zohran Kwame Mamdani,867,867,True
44018,1,Andrew M. Cuomo,167,167,True
44018,2,Curtis A. Sliwa,24,24,True
44018,3,Eric L. Adams,1,1,False
44018,4,Irene Estrada,0,0,False
44018,5,Jim Walden,2,2,False
44018,6,Joseph Hernandez,0,0,False
44018,7,Zohran Kwame Mamdani,652,652,True
44019,1,Andrew M. Cuomo,92,92,True
44019,2,Curtis A. Sliwa,10,10,True
44019,3,Eric L. Adams,0,0,False
44019,4,Irene Estrada,0,0,False
44019,5,Jim Walden,0,0,False
44019,6,Joseph Hernandez,0,0,False
44019,7,Zohran Kwame Mamdani,440,440,True
44020,1,Andrew M. Cuomo,76,76,True
44020,2,Curtis A. Sliwa,8,8,True
44020,3,Eric L. Adams,2,2,False
44020,4,Irene Estrada,0,0,False
44020,5,Jim Walden,1,1,False
44020,6,Joseph Hernandez,0,0,False
44020,7,Zohran Kwame Mamdani,335,335,True
44021,1,Andrew M. Cuomo,98,98,True
44021,2,Curtis A. Sliwa,28,28,True
44021,3,Eric L. Adams,1,1,False
44021,4,Irene Estrada,0,0,False
44021,5,Jim Walden,2,2,False
44021,6,Joseph Hernandez,0,0,False
44021,7,Zohran Kwame Mamdani,612,612,True
44022,1,Andrew M. Cuomo,100,100,True
44022,2,Curtis A. Sliwa,16,16,True
44022,3,Eric L. Adams,0,0,False
44022,4,Irene Estrada,2,2,False
44022,5,Jim Walden,0,0,False
44022,6,Joseph Hernandez,0,0,False
44022,7,Zohran Kwame Mamdani,569,569,True
44023,1,Andrew M. Cuomo,212,212,True
44023,2,Curtis A. Sliwa,12,12,True
44023,3,Eric L. Adams,2,2,False
44023,4,Irene Estrada,0,0,False
44023,5,Jim Walden,0,0,False
44023,6,Joseph Hernandez,1,1,False
44023,7,Zohran Kwame Mamdani,739,739,True
44024,1,Andrew M. Cuomo,238,238,True
44024,2,Curtis A. Sliwa,19,19,True
44024,3,Eric L. Adams,2,2,False
44024,4,Irene Estrada,0,0,False
44024,5,Jim Walden,2,2,False
44024,6,Joseph Hernandez,1,1,False
44024,7,Zohran Kwame Mamdani,581,581,True
44025,1,Andrew M. Cuomo,235,235,True
44025,2,Curtis A. Sliwa,16,16,True
44025,3,Eric L. Adams,2,2,False
44025,4,Irene Estrada,2,2,False
44025,5,Jim Walden,2,2,False
44025,6,Joseph Hernandez,1,1,False
44025,7,Zohran Kwame Mamdani,748,748,True
44026,1,Andrew M. Cuomo,147,147,True
44026,2,Curtis A. Sliwa,18,18,True
44026,3,Eric L. Adams,0,0,False
44026,4,Irene Estrada,0,0,False
44026,5,Jim Walden,2,2,False
44026,6,Joseph Hernandez,0,0,False
44026,7,Zohran Kwame Mamdani,608,608,True
44027,1,Andrew M. Cuomo,214,214,True
44027,2,Curtis A. Sliwa,16,16,True
44027,3,Eric L. Adams,0,0,False
44027,4,Irene Estrada,1,1,False
44027,5,Jim Walden,3,3,False
44027,6,Joseph Hernandez,2,2,False
44027,7,Zohran Kwame Mamdani,671,671,True
44028,1,Andrew M. Cuomo,138,138,True
44028,2,Curtis A. Sliwa,19,19,True
44028,3,Eric L. Adams,3,3,False
44028,4,Irene Estrada,0,0,False
44028,5,Jim Walden,3,3,False
44028,6,Joseph Hernandez,0,0,False
44028,7,Zohran Kwame Mamdani,731,731,True
44029,1,Andrew M. Cuomo,192,192,True
44029,2,Curtis A. Sliwa,14,14,True
44029,3,Eric L. Adams,0,0,False
44029,4,Irene Estrada,0,0,False
44029,5,Jim Walden,2,2,False
44029,6,Joseph Hernandez,0,0,False
44029,7,Zohran Kwame Mamdani,783,783,True
44030,1,Andrew M. Cuomo,179,179,True
44030,2,Curtis A. Sliwa,24,24,True
44030,3,Eric L. Adams,0,0,False
44030,4,Irene Estrada,0,0,False
44030,5,Jim Walden,1,1,False
44030,6,Joseph Hernandez,0,0,False
44030,7,Zohran Kwame Mamdani,674,674,True
44031,1,Andrew M. Cuomo,217,217,True
44031,2,Curtis A. Sliwa,21,21,True
44031,3,Eric L. Adams,0,0,False
44031,4,Irene Estrada,0,0,False
44031,5,Jim Walden,2,2,False
44031,6,Joseph Hernandez,0,0,False
44031,7,Zohran Kwame Mamdani,797,797,True
44032,1,Andrew M. Cuomo,170,170,True
44032,2,Curtis A. Sliwa,19,19,True
44032,3,Eric L. Adams,0,0,False
44032,4,Irene Estrada,0,0,False
44032,5,Jim Walden,1,1,False
44032,6,Joseph Hernandez,0,0,False
44032,7,Zohran Kwame Mamdani,802,802,True
44033,1,Andrew M. Cuomo,228,228,True
44033,2,Curtis A. Sliwa,37,37,True
44033,3,Eric L. Adams,1,1,False
44033,4,Irene Estrada,0,0,False
44033,5,Jim Walden,1,1,False
44033,6,Joseph Hernandez,1,1,False
44033,7,Zohran Kwame Mamdani,763,763,True
44034,1,Andrew M. Cuomo,106,106,True
44034,2,Curtis A. Sliwa,23,23,True
44034,3,Eric L. Adams,0,0,False
44034,4,Irene Estrada,0,0,False
44034,5,Jim Walden,0,0,False
44034,6,Joseph Hernandez,0,0,False
44034,7,Zohran Kwame Mamdani,408,408,True
44035,1,Andrew M. Cuomo,114,114,True
44035,2,Curtis A. Sliwa,22,22,True
44035,3,Eric L. Adams,0,0,False
44035,4,Irene Estrada,0,0,False
44035,5,Jim Walden,0,0,False
44035,6,Joseph Hernandez,1,1,False
44035,7,Zohran Kwame Mamdani,498,498,True
44036,1,Andrew M. Cuomo,252,252,True
44036,2,Curtis A. Sliwa,49,49,True
44036,3,Eric L. Adams,0,0,False
44036,4,Irene Estrada,1,1,False
44036,5,Jim Walden,1,1,False
44036,6,Joseph Hernandez,1,1,False
44036,7,Zohran Kwame Mamdani,760,760,True
44037,1,Andrew M. Cuomo,270,270,True
44037,2,Curtis A. Sliwa,39,39,True
44037,3,Eric L. Adams,0,0,False
44037,4,Irene Estrada,1,1,False
44037,5,Jim Walden,4,4,False
44037,6,Joseph Hernandez,1,1,False
44037,7,Zohran Kwame Mamdani,706,706,True
44038,1,Andrew M. Cuomo,231,231,True
44038,2,Curtis A. Sliwa,43,43,True
44038,3,Eric L. Adams,1,1,False
44038,4,Irene Estrada,1,1,False
44038,5,Jim Walden,1,1,False
44038,6,Joseph Hernandez,0,0,False
44038,7,Zohran Kwame Mamdani,767,767,True
44039,1,Andrew M. Cuomo,183,183,True
44039,2,Curtis A. Sliwa,24,24,True
44039,3,Eric L. Adams,1,1,False
44039,4,Irene Estrada,0,0,False
44039,5,Jim Walden,2,2,False
44039,6,Joseph Hernandez,0,0,False
44039,7,Zohran Kwame Mamdani,658,658,True
44040,1,Andrew M. Cuomo,158,158,True
44040,2,Curtis A. Sliwa,37,37,True
44040,3,Eric L. Adams,1,1,False
44040,4,Irene Estrada,0,0,False
44040,5,Jim Walden,0,0,False
44040,6,Joseph Hernandez,0,0,False
44040,7,Zohran Kwame Mamdani,453,453,True
44041,1,Andrew M. Cuomo,179,179,True
44041,2,Curtis A. Sliwa,42,42,True
44041,3,Eric L. Adams,1,1,False
44041,4,Irene Estrada,1,1,False
44041,5,Jim Walden,0,0,False
44041,6,Joseph Hernandez,0,0,False
44041,7,Zohran Kwame Mamdani,521,521,True
44042,1,Andrew M. Cuomo,268,268,True
44042,2,Curtis A. Sliwa,11,11,True
44042,3,Eric L. Adams,1,1,False
44042,4,Irene Estrada,2,2,False
44042,5,Jim Walden,0,0,False
44042,6,Joseph Hernandez,0,0,False
44042,7,Zohran Kwame Mamdani,126,126,True
44043,1,Andrew M. Cuomo,172,172,True
44043,2,Curtis A. Sliwa,31,31,True
44043,3,Eric L. Adams,1,1,False
44043,4,Irene Estrada,1,1,False
44043,5,Jim Walden,1,1,False
44043,6,Joseph Hernandez,0,0,False
44043,7,Zohran Kwame Mamdani,527,527,True
44044,1,Andrew M. Cuomo,137,137,True
44044,2,Curtis A. Sliwa,26,26,True
44044,3,Eric L. Adams,1,1,False
44044,4,Irene Estrada,0,0,False
44044,5,Jim Walden,1,1,False
44044,6,Joseph Hernandez,0,0,False
44044,7,Zohran Kwame Mamdani,326,326,True
44045,1,Andrew M. Cuomo,181,181,True
44045,2,Curtis A. Sliwa,39,39,True
44045,3,Eric L. Adams,1,1,False
44045,4,Irene Estrada,1,1,False
44045,5,Jim Walden,1,1,False
44045,6,Joseph Hernandez,0,0,False
44045,7,Zohran Kwame Mamdani,567,567,True
44046,1,Andrew M. Cuomo,174,174,True
44046,2,Curtis A. Sliwa,39,39,True
44046,3,Eric L. Adams,0,0,False
44046,4,Irene Estrada,1,1,False
44046,5,Jim Walden,1,1,False
44046,6,Joseph Hernandez,1,1,False
44046,7,Zohran Kwame Mamdani,680,680,True
44047,1,Andrew M. Cuomo,82,82,True
44047,2,Curtis A. Sliwa,20,20,True
44047,3,Eric L. Adams,3,3,False
44047,4,Irene Estrada,0,0,False
44047,5,Jim Walden,0,0,False
44047,6,Joseph Hernandez,0,0,False
44047,7,Zohran Kwame Mamdani,453,453,True
44048,1,Andrew M. Cuomo,285,285,True
44048,2,Curtis A. Sliwa,25,25,True
44048,3,Eric L. Adams,1,1,False
44048,4,Irene Estrada,1,1,False
44048,5,Jim Walden,0,0,False
44048,6,Joseph Hernandez,0,0,False
44048,7,Zohran Kwame Mamdani,426,426,True
44049,1,Andrew M. Cuomo,347,347,True
44049,2,Curtis A. Sliwa,6,6,True
44049,3,Eric L. Adams,6,6,False
44049,4,Irene Estrada,0,0,False
44049,5,Jim Walden,0,0,False
44049,6,Joseph Hernandez,0,0,False
44049,7,Zohran Kwame Mamdani,55,55,True
44050,1,Andrew M. Cuomo,312,312,True
44050,2,Curtis A. Sliwa,9,9,True
44050,3,Eric L. Adams,1,1,False
44050,4,Irene Estrada,0,0,False
44050,5,Jim Walden,0,0,False
44050,6,Joseph Hernandez,0,0,False
