ed,ballots,first_choice_total,final_round_active,first_winner_id,first_winner,first_winner_pct,final_winner_id,final_winner,final_winner_pct
23001,633,633,633,0,Curtis A. Sliwa,74.0916271721959,0,Curtis A. Sliwa,74.0916271721959
23002,663,663,663,0,Curtis A. Sliwa,75.26395173453997,0,Curtis A. Sliwa,75.26395173453997
23003,598,598,598,0,Curtis A. Sliwa,79.4314381270903,0,Curtis A. Sliwa,79.4314381270903
23004,97,97,97,0,Curtis A. Sliwa,68.04123711340206,0,Curtis A. Sliwa,68.04123711340206
23005,458,458,458,0,Curtis A. Sliwa,67.90393013100436,0,Curtis A. Sliwa,67.90393013100436
23006,503,503,503,0,Curtis A. Sliwa,70.9741550695825,0,Curtis A. Sliwa,70.9741550695825
23007,540,540,540,0,Curtis A. Sliwa,73.14814814814815,0,Curtis A. Sliwa,73.14814814814815
23008,573,573,573,0,Curtis A. Sliwa,65.79406631762653,0,Curtis A. Sliwa,65.79406631762653
23009,519,519,519,0,Curtis A. Sliwa,73.02504816955684,0,Curtis A. Sliwa,73.02504816955684
23010,447,447,447,0,Curtis A. Sliwa,65.54809843400447,0,Curtis A. Sliwa,65.54809843400447
23011,489,489,489,0,Curtis A. Sliwa,61.75869120654397,0,Curtis A. Sliwa,61.75869120654397
23012,340,340,340,0,Curtis A. Sliwa,52.05882352941177,0,Curtis A. Sliwa,52.05882352941177
23013,439,439,439,0,Curtis A. Sliwa,56.947608200455576,0,Curtis A. Sliwa,56.947608200455576
23014,544,544,544,0,Curtis A. Sliwa,67.64705882352942,0,Curtis A. Sliwa,67.64705882352942
23015,254,254,254,0,Curtis A. Sliwa,50.0,0,Curtis A. Sliwa,50.0
23016,241,241,241,0,Eric L. Adams,48.96265560165975,0,Eric L. Adams,48.96265560165975
23017,251,251,251,0,Eric L. Adams,55.77689243027888,0,Eric L. Adams,55.77689243027888
23018,213,213,213,0,Eric L. Adams,71.83098591549296,0,Eric L. Adams,71.83098591549296
23019,187,187,187,0,Eric L. Adams,65.24064171122996,0,Eric L. Adams,65.24064171122996
23021,316,316,316,0,Eric L. Adams,66.13924050632912,0,Eric L. Adams,66.13924050632912
23023,93,93,93,0,Eric L. Adams,64.51612903225806,0,Eric L. Adams,64.51612903225806
23024,165,165,165,0,Eric L. Adams,90.9090909090909,0,Eric L. Adams,90.9090909090909
23025,296,296,296,0,Eric L. Adams,58.78378378378378,0,Eric L. Adams,58.78378378378378
23026,240,240,240,0,Eric L. Adams,78.75,0,Eric L. Adams,78.75
23027,405,405,405,0,Eric L. Adams,60.98765432098765,0,Eric L. Adams,60.98765432098765
23028,278,278,278,0,Eric L. Adams,58.27338129496403,0,Eric L. Adams,58.27338129496403
23029,183,183,183,0,Eric L. Adams,78.68852459016394,0,Eric L. Adams,78.68852459016394
23030,190,190,190,0,Eric L. Adams,81.05263157894737,0,Eric L. Adams,81.05263157894737
23031,198,198,198,0,Eric L. Adams,80.8080808080808,0,Eric L. Adams,80.8080808080808
23032,145,145,145,0,Eric L. Adams,91.72413793103448,0,Eric L. Adams,91.72413793103448
23033,192,192,192,0,Eric L. Adams,87.5,0,Eric L. Adams,87.5
23034,174,174,174,0,Eric L. Adams,86.7816091954023,0,Eric L. Adams,86.7816091954023
23035,211,211,211,0,Eric L. Adams,75.82938388625593,0,Eric L. Adams,75.82938388625593
23036,318,318,318,0,Eric L. Adams,57.54716981132076,0,Eric L. Adams,57.54716981132076
23037,343,343,343,0,Eric L. Adams,60.64139941690962,0,Eric L. Adams,60.64139941690962
23038,59,59,59,0,Eric L. Adams,83.05084745762711,0,Eric L. Adams,83.05084745762711
23039,376,376,376,0,Eric L. Adams,62.76595744680851,0,Eric L. Adams,62.76595744680851
23040,461,461,461,0,Curtis A. Sliwa,80.4772234273319,0,Curtis A. Sliwa,80.4772234273319
23041,375,375,375,0,Curtis A. Sliwa,81.86666666666666,0,Curtis A. Sliwa,81.86666666666666
23042,184,184,184,0,Eric L. Adams,87.5,0,Eric L. Adams,87.5
23043,100,100,100,0,Eric L. Adams,63.0,0,Eric L. Adams,63.0
23044,368,368,368,0,Curtis A. Sliwa,79.8913043478261,0,Curtis A. Sliwa,79.8913043478261
23045,544,544,544,0,Curtis A. Sliwa,78.125,0,Curtis A. Sliwa,78.125
23046,467,467,467,0,Curtis A. Sliwa,81.79871520342613,0,Curtis A. Sliwa,81.79871520342613
23047,334,334,334,0,Curtis A. Sliwa,83.53293413173652,0,Curtis A. Sliwa,83.53293413173652
23048,304,304,304,0,Curtis A. Sliwa,76.64473684210526,0,Curtis A. Sliwa,76.64473684210526
23049,530,530,530,0,Curtis A. Sliwa,83.77358490566039,0,Curtis A. Sliwa,83.77358490566039
23050,426,426,426,0,Curtis A. Sliwa,74.17840375586854,0,Curtis A. Sliwa,74.17840375586854
23051,473,473,473,0,Curtis A. Sliwa,80.54968287526427,0,Curtis A. Sliwa,80.54968287526427
23052,479,479,479,0,Curtis A. Sliwa,76.40918580375782,0,Curtis A. Sliwa,76.40918580375782
23053,328,328,328,0,Curtis A. Sliwa,58.84146341463414,0,Curtis A. Sliwa,58.84146341463414
23054,277,277,277,0,Curtis A. Sliwa,62.8158844765343,0,Curtis A. Sliwa,62.8158844765343
23055,257,257,257,0,Curtis A. Sliwa,59.53307392996109,0,Curtis A. Sliwa,59.53307392996109
23056,201,201,201,0,Eric L. Adams,51.243781094527364,0,Eric L. Adams,51.243781094527364
23057,249,249,249,0,Eric L. Adams,53.81526104417671,0,Eric L. Adams,53.81526104417671
23058,293,293,293,0,Eric L. Adams,47.098976109215016,0,Eric L. Adams,47.098976109215016
23059,223,223,223,0,Eric L. Adams,56.502242152466366,0,Eric L. Adams,56.502242152466366
23060,230,230,230,0,Eric L. Adams,51.73913043478261,0,Eric L. Adams,51.73913043478261
23061,355,355,355,0,Curtis A. Sliwa,61.12676056338028,0,Curtis A. Sliwa,61.12676056338028
23062,427,427,427,0,Curtis A. Sliwa,58.07962529274005,0,Curtis A. Sliwa,58.07962529274005
23063,314,314,314,0,Curtis A. Sliwa,53.18471337579618,0,Curtis A. Sliwa,53.18471337579618
23064,456,456,456,0,Curtis A. Sliwa,61.8421052631579,0,Curtis A. Sliwa,61.8421052631579
23065,333,333,333,0,Curtis A. Sliwa,54.95495495495496,0,Curtis A. Sliwa,54.95495495495496
23066,146,146,146,0,Eric L. Adams,62.328767123287676,0,Eric L. Adams,62.328767123287676
23067,125,125,125,0,Eric L. Adams,80.0,0,Eric L. Adams,80.0
23068,121,121,121,0,Eric L. Adams,73.55371900826447,0,Eric L. Adams,73.55371900826447
23069,142,142,142,0,Eric L. Adams,51.40845070422535,0,Eric L. Adams,51.40845070422535
23070,185,185,185,0,Eric L. Adams,51.35135135135135,0,Eric L. Adams,51.35135135135135
23072,0,0,0,0,,0.0,0,,0.0
23074,0,0,0,0,,0.0,0,,0.0
23075,0,0,0,0,,0.0,0,,0.0
23076,0,0,0,0,,0.0,0,,0.0
23083,0,0,0,0,,0.0,0,,0.0
23084,202,202,202,0,Curtis A. Sliwa,59.900990099009896,0,Curtis A. Sliwa,59.900990099009896
23085,294,294,294,0,Eric L. Adams,48.29931972789115,0,Eric L. Adams,48.29931972789115
23086,212,212,212,0,Eric L. Adams,51.41509433962265,0,Eric L. Adams,51.41509433962265
23087,204,204,204,0,Eric L. Adams,52.94117647058824,0,Eric L. Adams,52.94117647058824
23088,146,146,146,0,Eric L. Adams,68.4931506849315,0,Eric L. Adams,68.4931506849315
23089,191,191,191,0,Curtis A. Sliwa,54.973821989528794,0,Curtis A. Sliwa,54.973821989528794
23090,353,353,353,0,Curtis A. Sliwa,79.60339943342775,0,Curtis A. Sliwa,79.60339943342775
23091,16,16,16,0,Eric L. Adams,56.25,0,Eric L. Adams,56.25
23092,410,410,410,0,Curtis A. Sliwa,69.51219512195121,0,Curtis A. Sliwa,69.51219512195121
23093,199,199,199,0,Curtis A. Sliwa,49.246231155778894,0,Curtis A. Sliwa,49.246231155778894
24001,204,204,204,0,Eric L. Adams,49.50980392156863,0,Eric L. Adams,49.50980392156863
24002,299,299,299,0,Eric L. Adams,58.52842809364549,0,Eric L. Adams,58.52842809364549
24003,284,284,284,0,Eric L. Adams,53.52112676056338,0,Eric L. Adams,53.52112676056338
24004,222,222,222,0,Curtis A. Sliwa,48.64864864864865,0,Curtis A. Sliwa,48.64864864864865
24005,254,254,254,0,Eric L. Adams,54.7244094488189,0,Eric L. Adams,54.7244094488189
24006,261,261,261,0,Eric L. Adams,56.70498084291188,0,Eric L. Adams,56.70498084291188
24007,219,219,219,0,Eric L. Adams,53.42465753424658,0,Eric L. Adams,53.42465753424658
24008,60,60,60,0,Eric L. Adams,70.0,0,Eric L. Adams,70.0
24009,10,10,10,0,Eric L. Adams,60.0,0,Eric L. Adams,60.0
24010,108,108,108,0,Eric L. Adams,49.074074074074076,0,Eric L. Adams,49.074074074074076
24011,144,144,144,0,Eric L. Adams,51.388888888888886,0,Eric L. Adams,51.388888888888886
24012,38,38,38,0,Curtis A. Sliwa,47.368421052631575,0,Curtis A. Sliwa,47.368421052631575
24013,279,279,279,0,Eric L. Adams,67.38351254480287,0,Eric L. Adams,67.38351254480287
24014,198,198,198,0,Eric L. Adams,63.13131313131313,0,Eric L. Adams,63.13131313131313
24015,173,173,173,0,Eric L. Adams,53.179190751445084,0,Eric L. Adams,53.179190751445084
24016,144,144,144,0,Eric L. Adams,52.77777777777778,0,Eric L. Adams,52.77777777777778
24017,308,308,308,0,Eric L. Adams,51.298701298701296,0,Eric L. Adams,51.298701298701296
24018,243,243,243,0,Eric L. Adams,51.85185185185185,0,Eric L. Adams,51.85185185185185
24019,360,360,360,0,Curtis A. Sliwa,48.888888888888886,0,Curtis A. Sliwa,48.888888888888886
24020,383,383,383,0,Eric L. Adams,49.60835509138381,0,Eric L. Adams,49.60835509138381
24021,397,397,397,0,Eric L. Adams,54.15617128463476,0,Eric L. Adams,54.15617128463476
24022,292,292,292,0,Eric L. Adams,51.71232876712328,0,Eric L. Adams,51.71232876712328
24023,61,61,61,0,Curtis A. Sliwa,63.934426229508205,0,Curtis A. Sliwa,63.934426229508205
24024,303,303,303,0,Eric L. Adams,53.135313531353134,0,Eric L. Adams,53.135313531353134
24025,270,270,270,0,Curtis A. Sliwa,52.59259259259259,0,Curtis A. Sliwa,52.59259259259259
24026,104,104,104,0,Eric L. Adams,58.65384615384615,0,Eric L. Adams,58.65384615384615
24027,305,305,305,0,Eric L. Adams,85.57377049180329,0,Eric L. Adams,85.57377049180329
24028,241,241,241,0,Curtis A. Sliwa,49.37759336099585,0,Curtis A. Sliwa,49.37759336099585
24029,297,297,297,0,Eric L. Adams,82.82828282828282,0,Eric L. Adams,82.82828282828282
24030,268,268,268,0,Eric L. Adams,80.59701492537313,0,Eric L. Adams,80.59701492537313
24031,155,155,155,0,Eric L. Adams,70.96774193548387,0,Eric L. Adams,70.96774193548387
24032,153,153,153,0,Curtis A. Sliwa,47.712418300653596,0,Curtis A. Sliwa,47.712418300653596
24033,339,339,339,0,Curtis A. Sliwa,58.11209439528023,0,Curtis A. Sliwa,58.11209439528023
24034,180,180,180,0,Curtis A. Sliwa,60.55555555555555,0,Curtis A. Sliwa,60.55555555555555
24035,242,242,242,0,Eric L. Adams,65.70247933884298,0,Eric L. Adams,65.70247933884298
24036,105,105,105,0,Eric L. Adams,74.28571428571429,0,Eric L. Adams,74.28571428571429
24037,156,156,156,0,Eric L. Adams,76.92307692307693,0,Eric L. Adams,76.92307692307693
24038,8,8,8,0,Curtis A. Sliwa,75.0,0,Curtis A. Sliwa,75.0
24039,27,27,27,0,Curtis A. Sliwa,55.55555555555556,0,Curtis A. Sliwa,55.55555555555556
24040,275,275,275,0,Eric L. Adams,76.36363636363637,0,Eric L. Adams,76.36363636363637
24041,52,52,52,0,Eric L. Adams,65.38461538461539,0,Eric L. Adams,65.38461538461539
24042,97,97,97,0,Eric L. Adams,68.04123711340206,0,Eric L. Adams,68.04123711340206
24043,235,235,235,0,Eric L. Adams,79.57446808510639,0,Eric L. Adams,79.57446808510639
24044,144,144,144,0,Eric L. Adams,80.55555555555556,0,Eric L. Adams,80.55555555555556
24045,230,230,230,0,Eric L. Adams,64.78260869565217,0,Eric L. Adams,64.78260869565217
24046,210,210,210,0,Eric L. Adams,76.19047619047619,0,Eric L. Adams,76.19047619047619
24047,140,140,140,0,Eric L. Adams,64.28571428571429,0,Eric L. Adams,64.28571428571429
24048,59,59,59,0,Eric L. Adams,64.40677966101694,0,Eric L. Adams,64.40677966101694
24049,368,368,368,0,Eric L. Adams,66.57608695652173,0,Eric L. Adams,66.57608695652173
24050,164,164,164,0,Eric L. Adams,56.70731707317073,0,Eric L. Adams,56.70731707317073
24051,143,143,143,0,Eric L. Adams,76.92307692307693,0,Eric L. Adams,76.92307692307693
24052,158,158,158,0,Eric L. Adams,56.9620253164557,0,Eric L. Adams,56.9620253164557
24053,200,200,200,0,Eric L. Adams,70.0,0,Eric L. Adams,70.0
24054,210,210,210,0,Eric L. Adams,78.57142857142857,0,Eric L. Adams,78.57142857142857
24055,117,117,117,0,Eric L. Adams,85.47008547008546,0,Eric L. Adams,85.47008547008546
24057,81,81,81,0,Eric L. Adams,81.48148148148148,0,Eric L. Adams,81.48148148148148
24058,46,46,46,0,Eric L. Adams,84.78260869565217,0,Eric L. Adams,84.78260869565217
24059,139,139,139,0,Eric L. Adams,76.2589928057554,0,Eric L. Adams,76.2589928057554
24060,19,19,19,0,Eric L. Adams,78.94736842105263,0,Eric L. Adams,78.94736842105263
24061,186,186,186,0,Eric L. Adams,59.13978494623656,0,Eric L. Adams,59.13978494623656
24062,179,179,179,0,Eric L. Adams,87.15083798882681,0,Eric L. Adams,87.15083798882681
24063,85,85,85,0,Eric L. Adams,80.0,0,Eric L. Adams,80.0
24064,76,76,76,0,Eric L. Adams,80.26315789473685,0,Eric L. Adams,80.26315789473685
24065,98,98,98,0,Eric L. Adams,67.3469387755102,0,Eric L. Adams,67.3469387755102
24066,92,92,92,0,Eric L. Adams,69.56521739130434,0,Eric L. Adams,69.56521739130434
24067,136,136,136,0,Eric L. Adams,71.32352941176471,0,Eric L. Adams,71.32352941176471
24068,127,127,127,0,Eric L. Adams,66.92913385826772,0,Eric L. Adams,66.92913385826772
24069,94,94,94,0,Eric L. Adams,60.63829787234043,0,Eric L. Adams,60.63829787234043
24070,100,100,100,0,Eric L. Adams,63.0,0,Eric L. Adams,63.0
24071,118,118,118,0,Eric L. Adams,65.2542372881356,0,Eric L. Adams,65.2542372881356
24072,127,127,127,0,Eric L. Adams,65.35433070866141,0,Eric L. Adams,65.35433070866141
24073,123,123,123,0,Eric L. Adams,62.601626016260155,0,Eric L. Adams,62.601626016260155
24074,112,112,112,0,Eric L. Adams,72.32142857142857,0,Eric L. Adams,72.32142857142857
24075,69,69,69,0,Eric L. Adams,76.81159420289855,0,Eric L. Adams,76.81159420289855
24076,121,121,121,0,Eric L. Adams,52.892561983471076,0,Eric L. Adams,52.892561983471076
24077,105,105,105,0,Eric L. Adams,64.76190476190476,0,Eric L. Adams,64.76190476190476
24078,167,167,167,0,Eric L. Adams,73.05389221556887,0,Eric L. Adams,73.05389221556887
24079,137,137,137,0,Eric L. Adams,66.42335766423358,0,Eric L. Adams,66.42335766423358
24080,0,0,0,0,,0.0,0,,0.0
24081,0,0,0,0,,0.0,0,,0.0
24082,0,0,0,0,,0.0,0,,0.0
24083,0,0,0,0,,0.0,0,,0.0
24084,259,259,259,0,Curtis A. Sliwa,50.19305019305019,0,Curtis A. Sliwa,50.19305019305019
24085,173,173,173,0,Eric L. Adams,56.64739884393064,0,Eric L. Adams,56.64739884393064
24086,93,93,93,0,Eric L. Adams,70.96774193548387,0,Eric L. Adams,70.96774193548387
24087,89,89,89,0,Eric L. Adams,57.30337078651685,0,Eric L. Adams,57.30337078651685
24088,94,94,94,0,Eric L. Adams,64.8936170212766,0,Eric L. Adams,64.8936170212766
24089,302,302,302,0,Curtis A. Sliwa,49.668874172185426,0,Curtis A. Sliwa,49.668874172185426
24090,113,113,113,0,Eric L. Adams,70.79646017699115,0,Eric L. Adams,70.79646017699115
24091,171,171,171,0,Eric L. Adams,70.17543859649122,0,Eric L. Adams,70.17543859649122
25001,154,154,154,0,Curtis A. Sliwa,50.0,0,Curtis A. Sliwa,50.0
25002,26,26,26,0,Eric L. Adams,61.53846153846154,0,Eric L. Adams,61.53846153846154
25003,228,228,228,0,Eric L. Adams,63.1578947368421,0,Eric L. Adams,63.1578947368421
25004,206,206,206,0,Eric L. Adams,54.85436893203883,0,Eric L. Adams,54.85436893203883
25005,42,42,42,0,Eric L. Adams,54.761904761904766,0,Eric L. Adams,54.761904761904766
25006,134,134,134,0,Eric L. Adams,58.2089552238806,0,Eric L. Adams,58.2089552238806
25007,147,147,147,0,Eric L. Adams,70.74829931972789,0,Eric L. Adams,70.74829931972789
25008,191,191,191,0,Curtis A. Sliwa,51.30890052356021,0,Curtis A. Sliwa,51.30890052356021
25009,57,57,57,0,Curtis A. Sliwa,49.122807017543856,0,Curtis A. Sliwa,49.122807017543856
25010,141,141,141,0,Curtis A. Sliwa,53.90070921985816,0,Curtis A. Sliwa,53.90070921985816
25011,266,266,266,0,Curtis A. Sliwa,59.02255639097744,0,Curtis A. Sliwa,59.02255639097744
25012,269,269,269,0,Curtis A. Sliwa,63.56877323420075,0,Curtis A. Sliwa,63.56877323420075
25013,249,249,249,0,Curtis A. Sliwa,62.65060240963856,0,Curtis A. Sliwa,62.65060240963856
25014,264,264,264,0,Curtis A. Sliwa,58.333333333333336,0,Curtis A. Sliwa,58.333333333333336
25015,215,215,215,0,Eric L. Adams,49.30232558139535,0,Eric L. Adams,49.30232558139535
25016,180,180,180,0,Curtis A. Sliwa,55.55555555555556,0,Curtis A. Sliwa,55.55555555555556
25017,210,210,210,0,Eric L. Adams,65.23809523809524,0,Eric L. Adams,65.23809523809524
25018,186,186,186,0,Eric L. Adams,67.20430107526882,0,Eric L. Adams,67.20430107526882
25019,214,214,214,0,Eric L. Adams,69.62616822429906,0,Eric L. Adams,69.62616822429906
25020,259,259,259,0,Eric L. Adams,62.16216216216216,0,Eric L. Adams,62.16216216216216
25021,208,208,208,0,Curtis A. Sliwa,50.0,0,Curtis A. Sliwa,50.0
25022,220,220,220,0,Eric L. Adams,62.272727272727266,0,Eric L. Adams,62.272727272727266
25023,120,120,120,0,Eric L. Adams,55.833333333333336,0,Eric L. Adams,55.833333333333336
25024,243,243,243,0,Eric L. Adams,50.617283950617285,0,Eric L. Adams,50.617283950617285
25025,224,224,224,0,Curtis A. Sliwa,49.107142857142854,0,Curtis A. Sliwa,49.107142857142854
25026,25,25,25,0,Eric L. Adams,60.0,0,Eric L. Adams,60.0
25027,230,230,230,0,Curtis A. Sliwa,63.91304347826087,0,Curtis A. Sliwa,63.91304347826087
25028,234,234,234,0,Curtis A. Sliwa,53.84615384615385,0,Curtis A. Sliwa,53.84615384615385
25029,318,318,318,0,Curtis A. Sliwa,52.20125786163522,0,Curtis A. Sliwa,52.20125786163522
25030,262,262,262,0,Curtis A. Sliwa,54.58015267175572,0,Curtis A. Sliwa,54.58015267175572
25031,215,215,215,0,Eric L. Adams,70.69767441860465,0,Eric L. Adams,70.69767441860465
25032,224,224,224,0,Eric L. Adams,48.660714285714285,0,Eric L. Adams,48.660714285714285
25033,132,132,132,0,Curtis A. Sliwa,50.0,0,Curtis A. Sliwa,50.0
25034,25,25,25,0,Eric L. Adams,56.00000000000001,0,Eric L. Adams,56.00000000000001
25035,276,276,276,0,Curtis A. Sliwa,51.08695652173913,0,Curtis A. Sliwa,51.08695652173913
25036,305,305,305,0,Curtis A. Sliwa,56.72131147540984,0,Curtis A. Sliwa,56.72131147540984
25037,228,228,228,0,Curtis A. Sliwa,60.96491228070175,0,Curtis A. Sliwa,60.96491228070175
25038,209,209,209,0,Curtis A. Sliwa,65.55023923444976,0,Curtis A. Sliwa,65.55023923444976
25039,188,188,188,0,Curtis A. Sliwa,61.702127659574465,0,Curtis A. Sliwa,61.702127659574465
25040,280,280,280,0,Curtis A. Sliwa,60.71428571428571,0,Curtis A. Sliwa,60.71428571428571
25041,80,80,80,0,Curtis A. Sliwa,58.75,0,Curtis A. Sliwa,58.75
25042,153,153,153,0,Curtis A. Sliwa,61.43790849673203,0,Curtis A. Sliwa,61.43790849673203
25043,262,262,262,0,Curtis A. Sliwa,59.92366412213741,0,Curtis A. Sliwa,59.92366412213741
25044,185,185,185,0,Curtis A. Sliwa,48.10810810810811,0,Curtis A. Sliwa,48.10810810810811
25045,172,172,172,0,Curtis A. Sliwa,48.837209302325576,0,Curtis A. Sliwa,48.837209302325576
25046,169,169,169,0,Eric L. Adams,54.437869822485204,0,Eric L. Adams,54.437869822485204
25047,202,202,202,0,Curtis A. Sliwa,52.475247524752476,0,Curtis A. Sliwa,52.475247524752476
25048,149,149,149,0,Curtis A. Sliwa,48.99328859060403,0,Curtis A. Sliwa,48.99328859060403
25049,178,178,178,0,Eric L. Adams,49.43820224719101,0,Eric L. Adams,49.43820224719101
25050,152,152,152,0,Eric L. Adams,56.57894736842105,0,Eric L. Adams,56.57894736842105
25051,174,174,174,0,Eric L. Adams,50.57471264367817,0,Eric L. Adams,50.57471264367817
25052,170,170,170,0,Eric L. Adams,55.88235294117647,0,Eric L. Adams,55.88235294117647
25053,258,258,258,0,Eric L. Adams,58.91472868217055,0,Eric L. Adams,58.91472868217055
25054,183,183,183,0,Eric L. Adams,77.04918032786885,0,Eric L. Adams,77.04918032786885
25055,109,109,109,0,Eric L. Adams,53.21100917431193,0,Eric L. Adams,53.21100917431193
25056,135,135,135,0,Eric L. Adams,51.85185185185185,0,Eric L. Adams,51.85185185185185
25057,179,179,179,0,Curtis A. Sliwa,55.865921787709496,0,Curtis A. Sliwa,55.865921787709496
25058,225,225,225,0,Eric L. Adams,49.333333333333336,0,Eric L. Adams,49.333333333333336
25059,257,257,257,0,Curtis A. Sliwa,52.918287937743195,0,Curtis A. Sliwa,52.918287937743195
25060,117,117,117,0,Curtis A. Sliwa,56.41025641025641,0,Curtis A. Sliwa,56.41025641025641
25061,241,241,241,0,Curtis A. Sliwa,53.11203319502075,0,Curtis A. Sliwa,53.11203319502075
25062,126,126,126,0,Eric L. Adams,57.936507936507944,0,Eric L. Adams,57.936507936507944
25063,123,123,123,0,Eric L. Adams,47.15447154471545,0,Eric L. Adams,47.15447154471545
25064,200,200,200,0,Curtis A. Sliwa,56.49999999999999,0,Curtis A. Sliwa,56.49999999999999
25065,211,211,211,0,Eric L. Adams,51.65876777251185,0,Eric L. Adams,51.65876777251185
25066,19,19,19,0,Eric L. Adams,47.368421052631575,0,Eric L. Adams,47.368421052631575
25067,0,0,0,0,,0.0,0,,0.0
25068,139,139,139,0,Curtis A. Sliwa,56.83453237410072,0,Curtis A. Sliwa,56.83453237410072
25069,119,119,119,0,Curtis A. Sliwa,55.46218487394958,0,Curtis A. Sliwa,55.46218487394958
25070,105,105,105,0,Eric L. Adams,71.42857142857143,0,Eric L. Adams,71.42857142857143
25071,228,228,228,0,Eric L. Adams,66.22807017543859,0,Eric L. Adams,66.22807017543859
25072,166,166,166,0,Curtis A. Sliwa,46.98795180722892,0,Curtis A. Sliwa,46.98795180722892
25073,221,221,221,0,Curtis A. Sliwa,61.990950226244344,0,Curtis A. Sliwa,61.990950226244344
25074,131,131,131,0,Eric L. Adams,54.19847328244275,0,Eric L. Adams,54.19847328244275
25075,191,191,191,0,Curtis A. Sliwa,56.54450261780105,0,Curtis A. Sliwa,56.54450261780105
25076,151,151,151,0,Curtis A. Sliwa,57.615894039735096,0,Curtis A. Sliwa,57.615894039735096
25077,124,124,124,0,Curtis A. Sliwa,62.903225806451616,0,Curtis A. Sliwa,62.903225806451616
25078,141,141,141,0,Curtis A. Sliwa,75.177304964539,0,Curtis A. Sliwa,75.177304964539
25079,117,117,117,0,Curtis A. Sliwa,60.68376068376068,0,Curtis A. Sliwa,60.68376068376068
26001,171,171,171,0,Curtis A. Sliwa,74.85380116959064,0,Curtis A. Sliwa,74.85380116959064
26002,35,35,35,0,Curtis A. Sliwa,54.285714285714285,0,Curtis A. Sliwa,54.285714285714285
26003,350,350,350,0,Curtis A. Sliwa,62.57142857142857,0,Curtis A. Sliwa,62.57142857142857
26004,262,262,262,0,Curtis A. Sliwa,67.93893129770993,0,Curtis A. Sliwa,67.93893129770993
26005,228,228,228,0,Curtis A. Sliwa,74.12280701754386,0,Curtis A. Sliwa,74.12280701754386
26006,338,338,338,0,Curtis A. Sliwa,66.27218934911244,0,Curtis A. Sliwa,66.27218934911244
26007,242,242,242,0,Curtis A. Sliwa,70.24793388429752,0,Curtis A. Sliwa,70.24793388429752
26008,402,402,402,0,Curtis A. Sliwa,61.69154228855721,0,Curtis A. Sliwa,61.69154228855721
26009,448,448,448,0,Curtis A. Sliwa,61.83035714285714,0,Curtis A. Sliwa,61.83035714285714
26010,398,398,398,0,Curtis A. Sliwa,60.30150753768844,0,Curtis A. Sliwa,60.30150753768844
26011,404,404,404,0,Curtis A. Sliwa,74.00990099009901,0,Curtis A. Sliwa,74.00990099009901
26012,378,378,378,0,Curtis A. Sliwa,66.4021164021164,0,Curtis A. Sliwa,66.4021164021164
26013,369,369,369,0,Curtis A. Sliwa,71.81571815718158,0,Curtis A. Sliwa,71.81571815718158
26014,413,413,413,0,Curtis A. Sliwa,73.12348668280872,0,Curtis A. Sliwa,73.12348668280872
26015,419,419,419,0,Curtis A. Sliwa,52.50596658711218,0,Curtis A. Sliwa,52.50596658711218
26016,421,421,421,0,Curtis A. Sliwa,54.86935866983374,0,Curtis A. Sliwa,54.86935866983374
26017,370,370,370,0,Curtis A. Sliwa,67.56756756756756,0,Curtis A. Sliwa,67.56756756756756
26018,411,411,411,0,Curtis A. Sliwa,79.31873479318735,0,Curtis A. Sliwa,79.31873479318735
26019,204,204,204,0,Eric L. Adams,55.88235294117647,0,Eric L. Adams,55.88235294117647
26020,465,465,465,0,Eric L. Adams,55.26881720430108,0,Eric L. Adams,55.26881720430108
26021,296,296,296,0,Curtis A. Sliwa,51.35135135135135,0,Curtis A. Sliwa,51.35135135135135
26022,350,350,350,0,Curtis A. Sliwa,52.0,0,Curtis A. Sliwa,52.0
26023,330,330,330,0,Eric L. Adams,57.27272727272727,0,Eric L. Adams,57.27272727272727
26024,329,329,329,0,Eric L. Adams,63.829787234042556,0,Eric L. Adams,63.829787234042556
26025,264,264,264,0,Eric L. Adams,54.92424242424242,0,Eric L. Adams,54.92424242424242
26026,368,368,368,0,Eric L. Adams,62.5,0,Eric L. Adams,62.5
26027,312,312,312,0,Eric L. Adams,50.641025641025635,0,Eric L. Adams,50.641025641025635
26028,388,388,388,0,Curtis A. Sliwa,65.72164948453609,0,Curtis A. Sliwa,65.72164948453609
26029,415,415,415,0,Curtis A. Sliwa,62.409638554216876,0,Curtis A. Sliwa,62.409638554216876
26030,453,453,453,0,Curtis A. Sliwa,55.18763796909493,0,Curtis A. Sliwa,55.18763796909493
26031,452,452,452,0,Curtis A. Sliwa,56.415929203539825,0,Curtis A. Sliwa,56.415929203539825
26032,346,346,346,0,Curtis A. Sliwa,57.22543352601156,0,Curtis A. Sliwa,57.22543352601156
26033,328,328,328,0,Eric L. Adams,48.78048780487805,0,Eric L. Adams,48.78048780487805
26034,372,372,372,0,Curtis A. Sliwa,58.602150537634415,0,Curtis A. Sliwa,58.602150537634415
26035,307,307,307,0,Curtis A. Sliwa,59.28338762214984,0,Curtis A. Sliwa,59.28338762214984
26036,99,99,99,0,Curtis A. Sliwa,54.54545454545454,0,Curtis A. Sliwa,54.54545454545454
26037,241,241,241,0,Curtis A. Sliwa,65.56016597510373,0,Curtis A. Sliwa,65.56016597510373
